AccID,Details,Bill $,Timestamp
65243828,Enjoyed a meal at a local diner.,25.18,22/06/2023
25547451,Doctor consultation fee paid.,477.82,11/1/2025
18785334,Purchased clothing from a retail store.,317.15,1/1/2024
12663136,Bought movie tickets for an evening show.,80.84,10/3/2025
38173389,Electricity bill payment.,79.03,1/5/2023
33492957,Mortgage payment for the house.,2152.35,17/02/2024
16163693,Purchased clothing from a retail store.,304.38,19/08/2024
61190017,Settled utility bills for the apartment.,598.17,21/12/2023
56620050,Paid for coffee and snacks at a cafe.,89.04,8/5/2023
28489005,Purchased grooming essentials.,91.26,4/5/2024
63636821,Mortgage installment payment processed.,1612.9,12/3/2025
58452628,Bought electronics and accessories.,443.19,1/6/2023
13244556,Spent on weekly grocery shopping.,114.9,13/02/2025
24847143,Booked flight tickets for vacation.,3515.15,12/12/2023
45856515,Bought groceries from the local supermarket.,120.79,20/03/2023
30441085,Paid for a ride-sharing service.,14.13,13/06/2023
14928639,Paid for car fuel at a gas station.,40.57,18/03/2025
51143677,Manicure and pedicure service payment.,32.41,16/09/2023
60697086,Paid for car fuel at a gas station.,42.29,28/08/2023
25879040,Spent on weekly grocery shopping.,159.23,3/10/2024
17743101,Manicure and pedicure service payment.,32.98,3/8/2023
23788164,Settled monthly internet subscription.,264.92,3/3/2025
62893377,Mortgage payment for the house.,554.29,23/07/2023
62805872,Purchased government bonds.,1164.17,27/07/2024
43307079,Paid for a ride-sharing service.,14.23,10/12/2023
61470017,Bought movie tickets for an evening show.,51.21,19/05/2023
15067801,Mortgage installment payment processed.,559.79,30/06/2024
45090371,Deposited money into an emergency fund.,308.2,3/10/2023
28351761,Paid for a ride-sharing service.,42.84,20/06/2024
64794579,Purchased clothing from a retail store.,198.9,22/11/2024
58714824,Settled monthly internet subscription.,198.9,12/6/2023
30468596,Paid for coffee and snacks at a cafe.,85.98,9/4/2023
39142802,Paid for a ride-sharing service.,41.26,9/5/2023
23553759,Bonus payment from employer.,5500.78,21/06/2024
50374266,Purchased fresh vegetables and dairy products.,17.18,7/10/2023
20717937,Underwent medical check-up at a clinic.,471.06,30/04/2024
18429135,Paid for coffee and snacks at a cafe.,31.24,28/09/2023
37417035,Bought a train ticket for daily commute.,7.85,23/09/2023
13367327,Bought a train ticket for daily commute.,26.84,27/04/2024
52905837,Visited an amusement park.,147,20/03/2023
43362817,Credit card bill installment settled.,1766.62,1/12/2024
32263534,Visited an amusement park.,65.18,25/08/2023
23902199,Paid for a concert ticket.,50.4,10/7/2024
43129529,Paid for car rental services.,2676.2,29/01/2024
51714227,Monthly rent payment processed.,2081.43,6/9/2023
47516820,Spent on weekly grocery shopping.,33.97,20/05/2024
42499464,Bought movie tickets for an evening show.,58.29,10/2/2025
51056011,"Bought fruits, bread, and household essentials.",12.37,25/02/2024
31786872,Paid for a concert ticket.,55.15,22/08/2023
29150793,Paid for a ride-sharing service.,40.18,13/07/2023
16923204,Credit card bill installment settled.,1157.84,14/10/2023
12654700,Bought a train ticket for daily commute.,13.64,28/11/2024
39258191,Bought groceries from the local supermarket.,79.17,5/1/2025
33438401,Subscribed to an online streaming service.,43.81,14/09/2023
64427272,Enjoyed a meal at a local diner.,19.56,1/10/2023
28844617,Doctor consultation fee paid.,358.99,17/08/2023
48834943,Lunch at a fast food outlet.,88.4,31/08/2024
32192300,Paid for a ride-sharing service.,42.41,27/05/2023
21903394,Enjoyed a meal at a local diner.,38.78,6/9/2024
30046803,Electricity bill payment.,220.75,9/10/2024
62540487,Bought a train ticket for daily commute.,24.76,13/05/2024
62164475,Had dinner at an Italian restaurant.,31.26,15/01/2024
22875088,Paid for online course enrollment.,1823.76,8/3/2025
61793670,Purchased clothing from a retail store.,298.18,5/12/2023
62864933,Electricity bill payment.,209.81,24/04/2023
57248530,Bought groceries from the local supermarket.,171.04,29/06/2024
59909595,Settled monthly internet subscription.,70.15,12/1/2025
36524085,Bought groceries from the local supermarket.,94.48,15/05/2023
45234988,Paid for a concert ticket.,149.41,22/11/2023
42023037,Spent on weekly grocery shopping.,70.83,8/4/2023
46794155,Settled utility bills for the apartment.,2626.78,2/4/2024
63798769,"Bought fruits, bread, and household essentials.",124.34,21/07/2024
53531208,Visited an amusement park.,64.41,1/7/2023
40575611,Received freelance project payment.,7653.66,13/09/2024
65057153,Visited an amusement park.,30.21,21/02/2025
60792053,Purchased clothing from a retail store.,160.12,20/03/2023
57279151,Purchased fresh vegetables and dairy products.,89.27,27/09/2023
22947528,Bonus payment from employer.,9183.92,8/3/2025
52370281,Bought a train ticket for daily commute.,35.97,31/03/2024
36291016,Invested in cryptocurrency assets.,1475.86,9/8/2024
52036863,Paid for car rental services.,318.72,25/12/2024
60366831,Electricity bill payment.,204.05,11/1/2024
35187285,Purchased fresh vegetables and dairy products.,57.8,16/11/2023
39555271,Topped up public transport card.,9.84,6/2/2025
20778930,Purchased clothing from a retail store.,439.34,13/01/2025
22059158,Purchased fresh vegetables and dairy products.,152.59,5/2/2025
27043271,Paid for a concert ticket.,27.41,3/3/2025
47271407,Paid for coffee and snacks at a cafe.,27.39,4/5/2023
37256933,Spent on weekly grocery shopping.,169.34,13/10/2023
63238683,Mortgage payment for the house.,2495.09,26/03/2024
29805234,Topped up public transport card.,16.75,15/06/2023
41732151,Bought movie tickets for an evening show.,57.81,29/02/2024
50974846,Paid for car rental services.,2600.89,13/08/2023
24014501,Bought movie tickets for an evening show.,53.39,24/02/2024
42194319,Salary credited to the bank account.,5754.13,21/03/2023
51003229,Mortgage installment payment processed.,1502.86,8/5/2023
44848643,Gas bill payment for the household.,64.41,20/06/2024
17199008,Topped up public transport card.,12.29,3/10/2024
54964273,Bought groceries from the local supermarket.,179.8,2/5/2024
65148125,Bought movie tickets for an evening show.,56.79,17/10/2023
58901166,Subscribed to an online streaming service.,57.32,5/11/2024
22791983,Bought movie tickets for an evening show.,31.35,24/04/2024
24579901,Paid for a professional certification exam.,1442.24,7/10/2024
55935133,Purchased clothing from a retail store.,100.03,15/04/2024
18464163,Mortgage installment payment processed.,1950.04,14/04/2023
50711930,Paid for a professional certification exam.,1533.91,9/6/2023
25802093,Subscribed to an online streaming service.,149.37,13/04/2024
56231248,Topped up public transport card.,3.91,10/12/2024
38491236,Spent on weekly grocery shopping.,15.87,20/05/2024
59899902,Purchased travel insurance.,1537.9,26/02/2024
55469552,Transferred funds to savings account.,455.31,26/07/2023
39705666,Visited an amusement park.,125.25,28/03/2024
56848176,Subscribed to an online streaming service.,10.24,27/11/2023
59767106,Enjoyed a meal at a local diner.,65.97,25/09/2024
61111429,Paid for a professional certification exam.,785.7,4/2/2025
46429894,Credit card bill installment settled.,1591.99,23/11/2023
21802787,Paid for coffee and snacks at a cafe.,48.4,15/01/2024
37096770,Paid for online course enrollment.,1237.41,24/11/2024
36492974,Purchased home decor items.,286.02,2/3/2025
48978025,Purchased clothing from a retail store.,67.64,21/07/2023
48343863,Topped up public transport card.,45.48,25/07/2024
44056150,Paid for a concert ticket.,75.74,4/3/2024
34583110,Bought a train ticket for daily commute.,16.6,16/01/2025
63659034,Purchased fresh vegetables and dairy products.,69.82,18/08/2024
33512145,Purchased fresh vegetables and dairy products.,162.07,3/6/2023
38700888,Bought groceries from the local supermarket.,163.85,13/11/2024
46949754,Bought electronics and accessories.,278.59,10/12/2024
36210698,Paid for a ride-sharing service.,37.34,24/11/2023
25062622,Spent on weekly grocery shopping.,101.97,25/04/2023
16434643,Bought a train ticket for daily commute.,45.58,9/2/2025
35567375,Invested in cryptocurrency assets.,2017.8,5/11/2024
61584337,Saved a portion of income for future use.,333.78,10/12/2023
14232628,Electricity bill payment.,277.61,11/1/2024
35251308,Gas bill payment for the household.,247.8,25/04/2024
26909040,Purchased fresh vegetables and dairy products.,198.72,21/05/2023
23671592,Paid for a concert ticket.,100.36,7/6/2024
55529014,Bought electronics and accessories.,258.01,18/10/2024
46607450,Electricity bill payment.,88.62,29/04/2023
30959645,Paid for car rental services.,2408.58,24/10/2023
46662665,Monthly rent payment processed.,2975.77,19/10/2024
36982740,Enjoyed a meal at a local diner.,5.65,2/1/2025
36446245,Paid for online course enrollment.,382.05,19/07/2023
41880371,Paid for a concert ticket.,41.15,30/06/2024
15185803,Mortgage installment payment processed.,652.63,29/08/2023
22668864,Paid for online shopping order.,202,28/10/2023
60608364,Mortgage installment payment processed.,1305.73,21/04/2023
37195313,Bought a train ticket for daily commute.,2.03,9/1/2025
65272266,Bought prescription medicines from pharmacy.,110.17,22/05/2023
45210326,Bought company shares in stock market.,2745.61,4/8/2023
31580007,Paid for online shopping order.,288,19/03/2023
38625915,"Bought fruits, bread, and household essentials.",76.86,17/04/2024
14037405,Bought textbooks for university.,557.41,14/11/2023
64116830,Salary credited to the bank account.,7688.87,12/2/2025
38635392,Visited an amusement park.,33.51,23/06/2024
58087020,Purchased clothing from a retail store.,208.7,9/11/2024
21646169,Paid for water and sewage services.,267.3,5/10/2023
15380909,Bought skincare products from a beauty store.,49.88,14/02/2024
34789815,Topped up public transport card.,13.16,9/9/2023
27361712,Bonus payment from employer.,6034.7,3/10/2023
14338337,Enjoyed a meal at a local diner.,29.32,22/04/2023
30943118,Doctor consultation fee paid.,201.89,23/07/2024
45679801,Paid for car fuel at a gas station.,25.7,25/05/2023
56179050,Paid for coffee and snacks at a cafe.,19.18,27/04/2024
23705777,Lunch at a fast food outlet.,28.92,4/4/2023
42083851,Enjoyed a meal at a local diner.,57.39,20/05/2023
59142493,Spent on weekly grocery shopping.,192.05,23/06/2023
24870778,Paid for a ride-sharing service.,10.74,20/01/2025
25698175,Spent on weekly grocery shopping.,192.9,24/02/2025
27377444,Booked flight tickets for vacation.,4005.35,17/05/2024
23554663,"Bought fruits, bread, and household essentials.",28.14,27/01/2024
55344828,Bonus payment from employer.,7064.29,1/5/2024
40641491,Paid for online shopping order.,492,6/9/2024
54498310,Bought groceries from the local supermarket.,63.47,26/01/2025
39946415,Purchased fresh vegetables and dairy products.,80.59,17/11/2023
35306503,Paid for dental treatment.,257.71,31/01/2025
57171571,Bought textbooks for university.,554.02,26/10/2024
63372222,Purchased fresh vegetables and dairy products.,35.95,29/06/2024
53226357,Paid for online shopping order.,385.98,12/3/2025
52657086,"Bought fruits, bread, and household essentials.",73.3,26/12/2024
53754525,Salary credited to the bank account.,6508.5,9/1/2025
14928162,Purchased travel insurance.,4209.71,15/04/2024
17637348,Bought groceries from the local supermarket.,192.45,3/4/2023
49752281,Bought textbooks for university.,327.53,20/05/2023
44757660,"Bought fruits, bread, and household essentials.",36.72,10/11/2024
58949663,Manicure and pedicure service payment.,30.74,10/1/2025
16377845,Underwent medical check-up at a clinic.,384.04,21/01/2024
60458569,Bought groceries from the local supermarket.,38.41,18/07/2023
19406031,Purchased travel insurance.,1912.6,2/4/2024
15009831,Bought electronics and accessories.,53.27,3/8/2024
18155048,Bought electronics and accessories.,54.4,1/5/2023
44337530,"Bought fruits, bread, and household essentials.",43.9,1/11/2023
41520299,Bonus payment from employer.,5779.23,8/12/2024
62186560,Bought groceries from the local supermarket.,165.1,13/09/2023
33969519,Bought skincare products from a beauty store.,90.69,17/04/2024
59844150,Booked flight tickets for vacation.,4960.32,4/6/2024
48078435,Hotel accommodation payment processed.,3664.94,16/09/2024
43149497,Purchased fresh vegetables and dairy products.,109.7,21/01/2024
61130606,Purchased fresh vegetables and dairy products.,184.3,1/1/2025
21699181,Topped up public transport card.,10.6,12/1/2024
31634686,Bought a train ticket for daily commute.,26.92,11/1/2025
60264667,Bought prescription medicines from pharmacy.,81.57,9/1/2025
53036506,Paid for a ride-sharing service.,37.29,12/10/2023
31275756,"Bought fruits, bread, and household essentials.",119.19,1/6/2023
52711473,Spent on weekly grocery shopping.,83.42,26/06/2024
43224147,Purchased clothing from a retail store.,347.41,4/3/2025
15559952,Spent on weekly grocery shopping.,158.68,3/7/2023
64995006,Settled utility bills for the apartment.,1915.61,3/1/2024
37916213,Purchased fresh vegetables and dairy products.,52.66,16/07/2024
52040655,Settled monthly internet subscription.,296.05,29/09/2023
15930587,Credit card bill installment settled.,111.01,13/06/2023
13314112,Bought groceries from the local supermarket.,49.43,12/7/2024
22895094,Mortgage installment payment processed.,1586.07,26/11/2024
39749896,Dividend earnings from investments.,7563.73,29/06/2024
44003711,Settled monthly internet subscription.,107.3,13/08/2023
35253400,Booked flight tickets for vacation.,2243.93,25/01/2024
13314531,Bought electronics and accessories.,274.52,24/12/2023
37762841,"Bought fruits, bread, and household essentials.",33.17,16/09/2024
19234355,Topped up public transport card.,16.07,13/02/2024
15247969,Paid for dental treatment.,423.35,5/3/2025
62998860,Mortgage payment for the house.,540.72,17/06/2024
17365309,Paid for coffee and snacks at a cafe.,67.61,18/06/2024
36583843,Salary credited to the bank account.,1622.3,20/09/2024
35154196,Monthly car loan installment paid.,913.84,21/02/2024
57554514,Monthly rent payment processed.,2715.9,17/06/2023
55199291,Purchased travel insurance.,1422.31,11/7/2023
26890892,Had dinner at an Italian restaurant.,64.3,30/06/2023
48695459,Paid for car fuel at a gas station.,26.04,21/08/2024
44299416,Bought groceries from the local supermarket.,194.46,12/10/2024
61750607,Bought movie tickets for an evening show.,140.56,9/2/2024
38420872,Bought groceries from the local supermarket.,196.38,27/07/2024
56913421,Enjoyed a meal at a local diner.,66.06,11/7/2024
30506796,Paid for a professional certification exam.,1050.08,7/10/2024
13959815,Bought electronics and accessories.,320.54,16/09/2024
56492274,Booked flight tickets for vacation.,1435.94,30/06/2023
14533405,Monthly rent payment processed.,1875.85,8/1/2024
62882179,Underwent medical check-up at a clinic.,339.67,12/4/2024
43807230,Mortgage installment payment processed.,530.24,18/02/2024
20409895,Paid for online course enrollment.,1655.6,22/10/2024
19897403,Paid for a ride-sharing service.,44.21,12/7/2023
51085466,Paid for car fuel at a gas station.,37.57,15/07/2023
51402693,Subscribed to an online streaming service.,31.94,27/08/2024
45439433,Paid for a ride-sharing service.,19.54,23/12/2024
44451329,Paid for coffee and snacks at a cafe.,5.32,9/10/2023
29087343,Enjoyed a meal at a local diner.,81.82,11/7/2023
49675761,Topped up public transport card.,18.92,23/07/2024
43145373,Bought a train ticket for daily commute.,9.73,19/06/2023
20795880,Purchased fresh vegetables and dairy products.,36.36,10/1/2025
56365722,Purchased fresh vegetables and dairy products.,38.65,17/07/2024
64236335,Subscribed to an online streaming service.,117.82,23/04/2024
45764784,Monthly rent payment processed.,857.96,20/07/2024
58228232,Bought groceries from the local supermarket.,129.48,27/05/2023
62718464,Purchased clothing from a retail store.,210.54,17/06/2024
32921055,Spent on weekly grocery shopping.,142.5,29/08/2023
52633679,Bought groceries from the local supermarket.,151.8,14/03/2024
27147832,Transferred funds to savings account.,359.08,25/05/2024
40107676,Spent on weekly grocery shopping.,189.68,9/7/2023
40266694,Bonus payment from employer.,2896.29,15/04/2024
61488742,"Bought fruits, bread, and household essentials.",114.32,26/07/2023
47802503,Topped up public transport card.,44.16,9/9/2024
22722383,Paid for a concert ticket.,51.93,23/08/2023
55183688,Purchased fresh vegetables and dairy products.,116.77,10/12/2023
28692003,Monthly rent payment processed.,2837.29,13/07/2023
40255303,Tuition fee payment for the semester.,960.72,3/11/2023
15967656,Gas bill payment for the household.,70.81,16/11/2023
46193644,Enjoyed a meal at a local diner.,21.58,20/04/2023
31675009,Paid for car fuel at a gas station.,33.2,2/1/2025
25233078,Paid for a ride-sharing service.,31.41,21/07/2024
41754512,Lunch at a fast food outlet.,8.29,16/01/2024
32946341,Paid for coffee and snacks at a cafe.,83.93,16/01/2024
31744553,Lunch at a fast food outlet.,39.23,1/1/2025
15717952,Bought a train ticket for daily commute.,33.77,13/10/2024
55654044,Had dinner at an Italian restaurant.,47.8,10/11/2023
40591447,Paid for coffee and snacks at a cafe.,88.76,13/06/2023
28494996,Bought groceries from the local supermarket.,103.42,3/12/2024
60898361,Bought electronics and accessories.,437.13,20/03/2024
22137878,Paid for a haircut at a salon.,41.55,21/12/2024
41238149,Manicure and pedicure service payment.,16.87,30/04/2023
59711797,Deposited money into an emergency fund.,805.66,24/06/2023
44056887,Purchased travel insurance.,2470.74,15/07/2023
56555003,Bought groceries from the local supermarket.,60.75,13/11/2024
16996919,Invested in a fixed deposit plan.,998.01,19/02/2025
44322812,Bought textbooks for university.,1412.96,30/06/2024
36175615,Booked flight tickets for vacation.,4606.46,25/09/2024
54932045,Bonus payment from employer.,8878.99,4/5/2023
49435015,Bought a train ticket for daily commute.,31.88,4/9/2024
39438619,Purchased fresh vegetables and dairy products.,179.28,31/10/2024
24994142,Had dinner at an Italian restaurant.,10.39,16/04/2024
24897611,Deposited money into an emergency fund.,232.71,5/9/2024
56887590,Bought electronics and accessories.,358.07,10/7/2024
27082433,Tuition fee payment for the semester.,993.38,2/5/2024
61188457,Topped up public transport card.,27.31,7/6/2024
55324313,Enjoyed a meal at a local diner.,30.36,22/06/2024
47083993,Underwent medical check-up at a clinic.,103.91,3/4/2024
29691796,Monthly rent payment processed.,2377.19,14/07/2024
24104944,Invested in cryptocurrency assets.,1853.02,12/5/2024
62264012,Paid for water and sewage services.,292.32,26/07/2024
51359616,Paid for home maintenance services.,2046.49,28/12/2023
23309134,Mortgage payment for the house.,1068.12,13/02/2024
42950313,Settled utility bills for the apartment.,2868.4,19/05/2024
56242158,Paid for coffee and snacks at a cafe.,32.74,1/6/2023
43568574,Topped up public transport card.,32.02,27/06/2024
28507043,Transferred funds to savings account.,159.21,22/11/2024
49219146,Hotel accommodation payment processed.,3895.79,2/12/2024
35025373,Purchased government bonds.,791.7,7/6/2024
52340808,Bought textbooks for university.,468.47,14/03/2024
54865142,Topped up public transport card.,4.35,12/11/2024
48486390,Bought movie tickets for an evening show.,107.71,7/2/2025
23467046,Paid for car fuel at a gas station.,24.13,26/10/2024
42084806,Paid for a ride-sharing service.,11.35,19/03/2024
62354114,Topped up public transport card.,34.62,29/05/2024
56454517,Paid for dental treatment.,110.02,15/11/2024
23736028,Spent on weekly grocery shopping.,181.8,29/05/2023
65373679,Monthly car loan installment paid.,554.11,5/8/2023
36686423,Gas bill payment for the household.,279.13,16/08/2024
26342814,Bought skincare products from a beauty store.,31.19,19/03/2024
44837760,Monthly rent payment processed.,2961.01,6/6/2024
41542663,Paid for a ride-sharing service.,17.14,13/06/2024
62094295,Doctor consultation fee paid.,376.08,1/3/2024
33519150,Settled monthly internet subscription.,128.47,12/10/2023
15337708,Had dinner at an Italian restaurant.,68.34,26/06/2024
39231304,Bought groceries from the local supermarket.,139.97,13/03/2025
41834289,Topped up public transport card.,14,6/10/2023
61258861,Doctor consultation fee paid.,99.47,17/08/2023
60156403,Paid for a haircut at a salon.,87.91,7/6/2024
21465820,Gas bill payment for the household.,162.34,22/09/2024
42882272,Purchased clothing from a retail store.,334.77,6/7/2023
35409508,Paid for a ride-sharing service.,46.19,20/10/2023
35566023,Spent on weekly grocery shopping.,23.39,12/2/2024
32423485,Spent on weekly grocery shopping.,128.82,4/11/2023
62851951,Paid for a haircut at a salon.,84.44,2/8/2023
53679808,Transferred funds to savings account.,956.47,24/03/2023
24506915,Electricity bill payment.,258.7,23/06/2023
45756925,Paid for coffee and snacks at a cafe.,37.05,10/4/2024
55315911,Monthly rent payment processed.,822.78,7/2/2025
36717977,Salary credited to the bank account.,4254.21,11/6/2024
46744241,Purchased fresh vegetables and dairy products.,179.85,13/01/2024
30280554,Credit card bill installment settled.,913.55,20/08/2024
51574482,Paid for a haircut at a salon.,9.22,27/09/2023
13067166,Bought groceries from the local supermarket.,107.5,3/1/2025
28495167,Bought prescription medicines from pharmacy.,253.98,13/02/2025
40209288,Paid for car rental services.,2621.97,21/06/2023
56397003,"Bought fruits, bread, and household essentials.",163.75,27/12/2024
12754771,Bought movie tickets for an evening show.,38.07,5/7/2024
14525706,Personal loan EMI payment.,791.31,6/2/2025
63984633,Subscribed to an online streaming service.,132.47,15/03/2025
27930372,Spent on weekly grocery shopping.,167.67,28/09/2024
20533285,Paid for coffee and snacks at a cafe.,63.62,10/8/2023
18602987,Enjoyed a meal at a local diner.,82.53,15/01/2024
58971960,"Bought fruits, bread, and household essentials.",80.07,4/5/2023
24404279,Visited an amusement park.,147.4,29/08/2023
14482342,Bought movie tickets for an evening show.,39.3,4/8/2024
59856968,Personal loan EMI payment.,834.3,31/12/2024
56795401,Salary credited to the bank account.,7805.38,4/5/2024
30430238,Had dinner at an Italian restaurant.,96.31,9/2/2024
56478608,Paid for dental treatment.,164.74,19/04/2023
61506734,Purchased government bonds.,2939.52,6/11/2024
58145667,Topped up public transport card.,9.89,17/01/2025
40420577,Subscribed to an online streaming service.,23.47,21/10/2023
36346954,Monthly car loan installment paid.,1823.77,31/10/2024
16826450,Personal loan EMI payment.,1177.16,15/01/2024
60826678,Paid for a ride-sharing service.,44.49,16/08/2023
46636298,Lunch at a fast food outlet.,61.38,30/08/2024
52553540,Lunch at a fast food outlet.,11.91,14/06/2023
47942482,Visited an amusement park.,74.32,14/01/2024
57036172,Paid for coffee and snacks at a cafe.,28.75,15/05/2023
26581429,Paid for dental treatment.,72.75,8/10/2024
18618146,Bought skincare products from a beauty store.,57.39,2/8/2024
19901306,Bought groceries from the local supermarket.,113.99,28/06/2024
47083454,Bought groceries from the local supermarket.,72.91,19/12/2023
37202985,Paid for car rental services.,4324.28,19/10/2024
34000340,Dividend earnings from investments.,3808.3,11/3/2024
21933814,"Bought fruits, bread, and household essentials.",17.87,27/07/2023
20828484,Enjoyed a meal at a local diner.,65.08,15/03/2025
21472285,Settled monthly internet subscription.,200,15/09/2024
49178200,Purchased grooming essentials.,10.94,24/02/2025
58729736,Manicure and pedicure service payment.,89.56,12/11/2024
22110677,Bought movie tickets for an evening show.,131.03,28/04/2024
48572783,Paid for car fuel at a gas station.,7.84,20/06/2024
57621092,Settled monthly internet subscription.,127.46,23/05/2024
37093201,Bought a train ticket for daily commute.,29.41,10/9/2024
37492293,Spent on weekly grocery shopping.,110.83,12/11/2023
46129275,Purchased home decor items.,209.03,24/11/2024
65144595,Enjoyed a meal at a local diner.,71.35,3/10/2023
31359900,"Bought fruits, bread, and household essentials.",50.77,30/01/2024
31790111,Paid for a ride-sharing service.,40.25,7/8/2024
27884611,"Bought fruits, bread, and household essentials.",192.22,3/2/2024
15599231,Paid for car rental services.,3095.22,10/10/2024
41066187,Bought textbooks for university.,1099.69,21/04/2024
30191082,Paid for a ride-sharing service.,17.7,6/5/2024
14221252,Paid for dental treatment.,420.88,24/06/2024
23958114,Subscribed to an online streaming service.,57.22,4/11/2024
47877753,"Bought fruits, bread, and household essentials.",94.68,23/02/2025
62734001,Purchased home decor items.,114.9,18/03/2024
58019304,Doctor consultation fee paid.,400.51,12/9/2023
33100152,Visited an amusement park.,21.85,27/04/2023
29147180,Purchased fresh vegetables and dairy products.,105.48,1/2/2024
20544425,Bought a train ticket for daily commute.,41.5,11/7/2023
62543949,Purchased fresh vegetables and dairy products.,59.13,29/10/2023
57557380,Paid for car fuel at a gas station.,33.83,10/12/2024
13404274,Mortgage payment for the house.,2749.09,27/12/2024
41537382,Purchased fresh vegetables and dairy products.,42.03,29/01/2024
39477010,Had dinner at an Italian restaurant.,96.04,26/10/2023
19052632,Paid for online course enrollment.,1240.29,11/10/2023
63852722,Bought movie tickets for an evening show.,28.06,19/03/2024
21740979,Purchased travel insurance.,4988.94,18/04/2023
30102316,Invested in a fixed deposit plan.,645.39,8/11/2024
24472718,Bought groceries from the local supermarket.,198.22,24/08/2023
33296531,Settled utility bills for the apartment.,808.53,26/10/2023
16442072,Bought groceries from the local supermarket.,198.88,2/10/2023
59325112,Paid for a ride-sharing service.,32.98,10/7/2024
42439856,Had dinner at an Italian restaurant.,85.08,29/01/2025
35980717,Bonus payment from employer.,9759.25,18/05/2024
47116036,Subscribed to an online streaming service.,84.23,25/11/2023
13959863,Bought textbooks for university.,1087.01,4/9/2023
