AccID,Details,Bill $,Timestamp
26035542,"Bought fruits, bread, and household essentials.",46.33,11/20/2024
51403065,Bought groceries from the local supermarket.,22.32,7/8/2023
38144986,"Bought fruits, bread, and household essentials.",126.79,6/30/2024
37893760,Purchased travel insurance.,264.09,7/16/2024
40615355,Bonus payment from employer.,9552.16,4/7/2024
63809799,Bought textbooks for university.,1147.37,6/23/2023
29520323,Paid for a ride-sharing service.,2.78,9/20/2024
41031525,Paid for car rental services.,4465.22,7/19/2024
36144837,Paid for a professional certification exam.,489.7,1/21/2025
66915880,"Bought fruits, bread, and household essentials.",122.37,2/27/2024
61732652,Settled monthly internet subscription.,85.53,3/2/2024
35337796,Settled monthly internet subscription.,164.39,1/4/2025
73707115,Saved a portion of income for future use.,458.54,9/6/2023
56000308,Booked flight tickets for vacation.,3793.29,4/15/2023
36272710,Received freelance project payment.,5624.59,3/12/2024
34431782,Personal loan EMI payment.,109.84,7/16/2023
64935989,Bought a train ticket for daily commute.,42.3,11/20/2023
33952813,Saved a portion of income for future use.,659.8,11/24/2023
53227315,Had dinner at an Italian restaurant.,71.64,8/12/2024
71209846,Gas bill payment for the household.,172.54,10/15/2023
26050581,"Bought fruits, bread, and household essentials.",156.22,12/24/2024
75708065,"Bought fruits, bread, and household essentials.",151.74,6/15/2024
69639613,Bought groceries from the local supermarket.,157.19,4/19/2024
35176628,Subscribed to an online streaming service.,73.98,8/20/2023
34993286,Paid for car fuel at a gas station.,39.96,12/13/2024
73465923,Bought prescription medicines from pharmacy.,27.07,10/21/2023
29259741,Had dinner at an Italian restaurant.,6.44,4/28/2023
59023564,"Bought fruits, bread, and household essentials.",60.47,7/16/2023
41202209,Paid for a concert ticket.,114.14,5/14/2024
37681889,Topped up public transport card.,10.84,10/27/2024
53199302,Spent on weekly grocery shopping.,147.83,4/1/2023
51860420,Subscribed to an online streaming service.,75.19,2/4/2025
27641078,Purchased home decor items.,236.3,8/29/2023
31841478,Underwent medical check-up at a clinic.,183.79,8/4/2024
38973398,Lunch at a fast food outlet.,86.91,10/13/2023
31502246,Electricity bill payment.,132.98,6/19/2023
42007955,Mortgage payment for the house.,2429.35,7/29/2023
40669299,Electricity bill payment.,209.01,11/22/2023
30504687,Bought textbooks for university.,1733.08,8/2/2024
63267173,Booked flight tickets for vacation.,4578.19,7/26/2023
33593397,"Bought fruits, bread, and household essentials.",11.61,7/16/2023
73324662,Spent on weekly grocery shopping.,106.72,5/3/2023
53523776,Spent on weekly grocery shopping.,70.51,12/8/2024
73702119,Electricity bill payment.,77.6,11/28/2024
53766152,Purchased clothing from a retail store.,216.22,7/25/2023
54511893,Electricity bill payment.,206.45,1/20/2024
26862402,Bought a train ticket for daily commute.,26.05,7/30/2024
34411912,Had dinner at an Italian restaurant.,60.02,8/19/2023
74421252,Paid for online course enrollment.,266.55,11/5/2024
39982718,Topped up public transport card.,15.16,9/16/2024
65554249,Hotel accommodation payment processed.,4130.39,8/6/2023
29184231,Paid for online shopping order.,303.21,9/2/2024
55434782,Paid for a haircut at a salon.,6.15,12/11/2024
48237580,Paid for a ride-sharing service.,32.22,12/23/2023
46345771,Had dinner at an Italian restaurant.,37.33,10/9/2023
55358710,Had dinner at an Italian restaurant.,28.15,12/14/2023
36200487,Paid for a ride-sharing service.,5.59,11/8/2024
75992476,Booked flight tickets for vacation.,166.67,11/29/2024
45118834,Spent on weekly grocery shopping.,19.9,4/17/2023
41095010,Purchased fresh vegetables and dairy products.,51,11/4/2024
65649598,Spent on weekly grocery shopping.,21.96,12/17/2024
61209510,Gas bill payment for the household.,54.6,9/20/2023
45191418,Paid for car fuel at a gas station.,49.07,11/14/2023
27357213,Paid for a ride-sharing service.,32.46,6/23/2023
29161960,Paid for dental treatment.,166.7,3/27/2024
66028202,Gas bill payment for the household.,62.02,2/19/2025
32120353,Settled monthly internet subscription.,170.93,5/30/2024
30061045,Topped up public transport card.,49.02,7/26/2024
54485271,"Bought fruits, bread, and household essentials.",63.5,5/8/2024
49822210,Paid for car rental services.,752.01,4/17/2023
64758793,Bought prescription medicines from pharmacy.,223.49,12/11/2024
68336427,Paid for home maintenance services.,909.68,4/2/2023
40973773,Bought groceries from the local supermarket.,194.49,3/18/2024
55736952,Bought electronics and accessories.,435.38,11/7/2024
45962238,Electricity bill payment.,238.18,10/31/2023
43106347,Paid for a concert ticket.,44.72,9/17/2023
75625613,Bought groceries from the local supermarket.,37.14,11/14/2023
34893008,"Bought fruits, bread, and household essentials.",87.49,11/19/2023
32804623,Had dinner at an Italian restaurant.,21.13,7/10/2024
65111457,Invested in cryptocurrency assets.,2526.37,4/15/2024
54741936,Spent on weekly grocery shopping.,150.14,11/13/2023
52748656,Bought textbooks for university.,691.91,5/16/2023
46437148,Purchased home decor items.,11.43,10/19/2024
37153558,Purchased clothing from a retail store.,202.77,8/18/2024
31695036,Hotel accommodation payment processed.,261.26,2/19/2025
32198607,Paid for a concert ticket.,139.92,6/30/2023
47201858,Paid for a concert ticket.,113.08,2/21/2024
71566245,Bonus payment from employer.,2622.36,12/27/2024
34900791,Paid for a ride-sharing service.,10.82,1/20/2024
30178332,"Bought fruits, bread, and household essentials.",38.55,4/26/2024
49107077,Paid for online course enrollment.,1062.55,4/3/2023
48384564,Paid for car fuel at a gas station.,34.93,11/28/2023
30771397,Spent on weekly grocery shopping.,12.72,8/26/2024
47761242,Bought groceries from the local supermarket.,141.09,3/13/2024
26992939,Paid for a ride-sharing service.,49.12,2/18/2025
74869802,Bought groceries from the local supermarket.,98.24,1/23/2025
75798512,Paid for car fuel at a gas station.,6.49,12/28/2024
53819512,Paid for a concert ticket.,51.94,6/12/2023
52538882,Bought groceries from the local supermarket.,109.33,5/31/2023
27023022,Paid for a professional certification exam.,965.26,7/19/2023
59010863,Paid for a concert ticket.,68.82,12/22/2024
60075934,Mutual fund investment transaction.,3442.27,8/10/2024
64932259,Paid for a concert ticket.,96.37,5/26/2024
25036976,Paid for a ride-sharing service.,19.46,8/20/2023
76497385,Spent on weekly grocery shopping.,172.33,9/14/2024
74914570,Doctor consultation fee paid.,341.44,10/3/2024
60252575,Doctor consultation fee paid.,318.23,7/11/2023
27917128,Tuition fee payment for the semester.,1882.71,4/15/2024
41564374,Bought a train ticket for daily commute.,17.75,2/21/2025
38211206,Bought a train ticket for daily commute.,20.11,1/16/2024
56026209,Paid for online course enrollment.,1995.6,6/4/2024
66463896,Deposited money into an emergency fund.,265.36,6/17/2024
66573805,Mortgage installment payment processed.,1589.03,11/20/2024
60195133,Visited an amusement park.,79.42,6/12/2023
26655905,Bought a train ticket for daily commute.,37.8,4/11/2024
43199047,Bought textbooks for university.,750.35,10/10/2024
68399082,Spent on weekly grocery shopping.,135.5,8/19/2023
32458225,Mortgage payment for the house.,2660.25,4/2/2024
60803957,Invested in a fixed deposit plan.,489.85,11/19/2023
56495802,Paid for car fuel at a gas station.,40.62,11/12/2023
62343761,Subscribed to an online streaming service.,17.72,5/12/2024
58867063,Invested in a fixed deposit plan.,157.12,1/13/2025
24005254,Electricity bill payment.,120.94,4/7/2023
71792509,Bought company shares in stock market.,1967.86,10/6/2024
35204567,Electricity bill payment.,151.07,9/1/2023
32129701,Topped up public transport card.,6.96,2/19/2024
47625056,Enjoyed a meal at a local diner.,49.31,1/23/2024
57991435,Visited an amusement park.,88.94,6/2/2023
73754857,Bought a train ticket for daily commute.,48.12,10/1/2023
75823912,Deposited money into an emergency fund.,195.99,1/16/2024
55727817,Subscribed to an online streaming service.,108.05,4/28/2023
71915349,Enjoyed a meal at a local diner.,49.46,4/19/2023
26242216,Paid for a ride-sharing service.,12.21,12/3/2024
54110326,Spent on weekly grocery shopping.,91.9,4/23/2023
50310749,Paid for a ride-sharing service.,9.5,12/23/2024
53923217,Paid for dental treatment.,45.53,2/14/2024
24410647,Spent on weekly grocery shopping.,107.76,8/1/2024
39630617,Paid for water and sewage services.,167.45,11/1/2024
43008219,Dividend earnings from investments.,1540.39,1/20/2024
51342554,Bought a train ticket for daily commute.,18.49,2/23/2024
41241230,Purchased grooming essentials.,18.46,1/12/2024
32524153,Had dinner at an Italian restaurant.,92.04,11/23/2024
38665517,Had dinner at an Italian restaurant.,20.36,5/3/2023
62325959,Purchased fresh vegetables and dairy products.,16.63,2/14/2025
44799251,Underwent medical check-up at a clinic.,169.65,11/2/2023
65243915,Dividend earnings from investments.,9979.43,3/24/2024
63974434,Bought a train ticket for daily commute.,35.35,8/18/2023
27180329,Paid for a concert ticket.,16.61,3/30/2023
29147297,Hotel accommodation payment processed.,4719.43,8/8/2023
51329496,Topped up public transport card.,36.25,3/18/2025
45226346,Purchased travel insurance.,902.97,7/15/2023
53467682,Paid for a ride-sharing service.,49.87,8/28/2023
50465850,Purchased home decor items.,65.63,7/30/2023
66787009,Bought groceries from the local supermarket.,93.58,12/15/2023
55877138,Purchased clothing from a retail store.,256.36,7/17/2023
47561015,Manicure and pedicure service payment.,84.76,3/10/2024
62630233,Topped up public transport card.,12.48,1/16/2024
43945503,Subscribed to an online streaming service.,95.86,10/24/2024
25531264,Bought textbooks for university.,663.46,9/1/2023
42687189,Paid for online course enrollment.,1760.07,7/4/2024
25162392,Paid for water and sewage services.,132.23,11/6/2024
51643792,Had dinner at an Italian restaurant.,77.79,8/6/2023
62725219,Bonus payment from employer.,6479.66,7/23/2023
30440401,Paid for home maintenance services.,2084.61,11/10/2023
32077729,Bought a train ticket for daily commute.,20.88,4/21/2023
32139109,Manicure and pedicure service payment.,17.27,10/11/2023
26274966,Gas bill payment for the household.,95.8,4/7/2023
49776444,Topped up public transport card.,48.3,7/26/2024
47048210,Bought a train ticket for daily commute.,12.73,11/10/2024
69386278,Gas bill payment for the household.,123.13,11/18/2024
75080210,Doctor consultation fee paid.,233.22,7/14/2023
73119146,Paid for coffee and snacks at a cafe.,80.8,10/4/2023
47376607,Gas bill payment for the household.,225.71,1/26/2024
43004641,Bought electronics and accessories.,63.39,8/28/2024
24037305,Spent on weekly grocery shopping.,89.66,9/23/2023
59366130,Purchased clothing from a retail store.,448.06,12/9/2023
71652830,Settled monthly internet subscription.,274.5,7/7/2024
66279124,Monthly rent payment processed.,2518.28,7/17/2023
35117221,Bought a train ticket for daily commute.,49.21,8/27/2024
74818432,Bonus payment from employer.,9688.77,3/20/2023
27491558,Underwent medical check-up at a clinic.,208.14,1/12/2025
56992837,Paid for online shopping order.,363.12,8/21/2023
76163062,Credit card bill installment settled.,1157.1,10/10/2023
39776588,Bought company shares in stock market.,3161.24,6/25/2024
37623215,Bought electronics and accessories.,101.35,1/15/2024
23685787,Gas bill payment for the household.,156.53,6/17/2023
30774965,Paid for water and sewage services.,226.61,1/8/2024
61537078,Purchased fresh vegetables and dairy products.,134.83,7/25/2023
42199069,Subscribed to an online streaming service.,89.57,9/30/2023
59594250,Paid for a professional certification exam.,1372.91,7/29/2023
73522694,Bought electronics and accessories.,354.71,12/3/2024
54790404,Monthly rent payment processed.,1726.82,8/12/2024
26594495,Topped up public transport card.,49.38,7/13/2024
68948882,Personal loan EMI payment.,1212.32,1/18/2025
69754060,Bought a train ticket for daily commute.,15.62,4/25/2023
57345513,Invested in cryptocurrency assets.,4856.03,7/10/2024
30870771,Invested in cryptocurrency assets.,3662.94,10/25/2023
68938265,Bonus payment from employer.,2474.71,7/17/2023
72746006,Visited an amusement park.,113.24,7/15/2023
32170229,Underwent medical check-up at a clinic.,298.74,3/16/2024
26972210,Paid for car fuel at a gas station.,7.46,6/1/2024
35124570,Paid for a ride-sharing service.,15.59,11/17/2023
76056557,Paid for water and sewage services.,162.71,8/5/2024
41903384,Subscribed to an online streaming service.,86.27,3/13/2025
52030458,Manicure and pedicure service payment.,69.59,8/1/2024
62298711,Topped up public transport card.,43.28,3/16/2024
25149386,Bought electronics and accessories.,459.87,3/3/2025
74562488,Enjoyed a meal at a local diner.,97.32,10/26/2023
51000333,Paid for a haircut at a salon.,32.95,5/23/2024
31891384,Received freelance project payment.,6984.42,10/18/2024
34545513,Settled utility bills for the apartment.,2722.47,10/7/2024
41133744,Paid for a ride-sharing service.,26.83,9/7/2023
46989294,Mortgage installment payment processed.,481.61,9/1/2023
67598312,Topped up public transport card.,12.98,2/21/2025
26781848,Bought movie tickets for an evening show.,30.63,4/27/2024
49814664,Electricity bill payment.,299.21,1/10/2025
30725121,Personal loan EMI payment.,1255.06,5/23/2024
55921125,Visited an amusement park.,13.48,10/12/2024
29446752,Saved a portion of income for future use.,629.7,6/13/2023
54657867,Paid for water and sewage services.,213.77,11/1/2024
74639417,Purchased government bonds.,4209.67,7/23/2024
74368212,Credit card bill installment settled.,980.55,5/31/2023
44733397,Deposited money into an emergency fund.,475.45,9/14/2023
38020532,Settled monthly internet subscription.,202.5,6/26/2023
59955335,Paid for a ride-sharing service.,24.21,2/12/2025
24979523,Monthly rent payment processed.,2522.98,8/19/2024
73735340,Bought movie tickets for an evening show.,86.13,3/22/2023
72695524,Purchased fresh vegetables and dairy products.,73.41,8/11/2024
40980192,Bought textbooks for university.,1136.27,10/31/2024
69681434,Subscribed to an online streaming service.,147.41,7/12/2024
61078363,Topped up public transport card.,23.05,2/9/2025
26188846,Paid for dental treatment.,145.69,11/16/2024
27606618,Had dinner at an Italian restaurant.,32.61,12/3/2024
47378636,Settled utility bills for the apartment.,2296.95,4/15/2024
46231967,"Bought fruits, bread, and household essentials.",89.15,3/9/2025
57804427,Tuition fee payment for the semester.,1278.1,3/31/2024
63268573,Paid for coffee and snacks at a cafe.,85.21,5/27/2023
28857455,Paid for online course enrollment.,520.64,5/21/2024
23877917,Bought groceries from the local supermarket.,166.83,12/5/2023
58191356,Purchased clothing from a retail store.,353.49,11/30/2023
53657411,Enjoyed a meal at a local diner.,51.63,2/19/2025
56467769,Bought groceries from the local supermarket.,169.38,12/26/2024
68656774,Purchased fresh vegetables and dairy products.,100.27,12/18/2023
70624624,Bonus payment from employer.,2568.11,1/22/2025
73142301,Electricity bill payment.,271.17,10/30/2023
27947465,Salary credited to the bank account.,6160.34,10/23/2024
43006397,Underwent medical check-up at a clinic.,335.08,8/12/2024
33573617,Bought a train ticket for daily commute.,7.74,9/3/2024
50122816,Lunch at a fast food outlet.,89.11,5/24/2023
27690070,Enjoyed a meal at a local diner.,11.04,8/13/2023
24165501,Lunch at a fast food outlet.,23.35,10/25/2023
50721803,Dividend earnings from investments.,8609.02,10/5/2024
48772826,Bought a train ticket for daily commute.,20.42,11/24/2024
58391441,Bonus payment from employer.,8554.27,2/29/2024
63977796,Paid for home maintenance services.,2125.98,11/11/2024
34302624,Paid for coffee and snacks at a cafe.,32.22,9/25/2024
24998576,Paid for dental treatment.,455.38,12/22/2024
26850333,Settled utility bills for the apartment.,1772.92,7/9/2024
60197506,Paid for a concert ticket.,50.23,7/15/2024
24751187,Monthly car loan installment paid.,1936.25,8/8/2024
28565243,Electricity bill payment.,225.13,3/10/2025
76058742,Bought groceries from the local supermarket.,33.94,5/5/2023
43482972,Salary credited to the bank account.,3654.67,7/9/2023
44244974,Bought groceries from the local supermarket.,78.62,1/12/2024
42525684,Purchased clothing from a retail store.,99.32,11/5/2023
69171046,Gas bill payment for the household.,210.66,5/7/2024
60038231,Paid for car rental services.,3196.9,2/2/2025
50521927,Electricity bill payment.,128.55,5/14/2023
64669816,Bought skincare products from a beauty store.,92.3,2/1/2024
33482472,Bought skincare products from a beauty store.,77.5,5/17/2023
27458354,Bought groceries from the local supermarket.,39.22,7/8/2023
43595891,Received freelance project payment.,7193.87,7/9/2024
65830816,Topped up public transport card.,37.49,7/9/2023
60870408,Paid for a professional certification exam.,1420.99,5/8/2023
49061977,Bought a train ticket for daily commute.,13.68,6/22/2023
75372527,Credit card bill installment settled.,1817.58,9/1/2024
29895768,Enjoyed a meal at a local diner.,58.01,12/21/2023
46291760,Purchased grooming essentials.,35.19,9/18/2023
68404572,Bought groceries from the local supermarket.,185.33,10/11/2024
37296442,Paid for a professional certification exam.,278,6/27/2023
42377724,Personal loan EMI payment.,1434.25,12/18/2024
