AccID,Details,Bill $,Timestamp
47404547,Had dinner at an Italian restaurant.,18.2,3-Oct-23
57663649,Personal loan EMI payment.,145.56,23-Jul-23
31458389,Visited an amusement park.,36.56,2-Oct-24
83468292,"Bought fruits, bread, and household essentials.",134.84,11-Apr-24
48008406,Paid for car rental services.,3204.85,26-Jul-24
27112511,Paid for water and sewage services.,164.77,25-Dec-23
18068771,Paid for car fuel at a gas station.,22.91,13-Apr-23
17180831,Paid for car fuel at a gas station.,11.15,15-Mar-24
55498536,Purchased home decor items.,214.35,23-Aug-24
47559119,Spent on weekly grocery shopping.,76.65,14-Jun-24
35736995,Paid for car fuel at a gas station.,23.59,25-May-23
41831630,Had dinner at an Italian restaurant.,30.6,15-Sep-24
66177045,Mortgage installment payment processed.,1505.13,14-Jun-24
39337606,Topped up public transport card.,23.29,27-May-23
82129322,Visited an amusement park.,35.64,2-Mar-25
44825809,Purchased fresh vegetables and dairy products.,109.73,5-Sep-23
28313853,Bought groceries from the local supermarket.,124.85,14-Feb-25
58681395,Purchased grooming essentials.,60.84,20-Dec-23
16229937,Received freelance project payment.,9629.21,11-Nov-24
50042537,Settled utility bills for the apartment.,2444.89,4-Apr-24
40795113,Purchased home decor items.,103.48,19-Jul-24
27683530,Subscribed to an online streaming service.,129.78,9-Feb-24
12497879,Bought groceries from the local supermarket.,126.78,21-Sep-24
29189058,Paid for coffee and snacks at a cafe.,18.51,9-Jun-23
34653697,Paid for home maintenance services.,1605.01,14-May-23
87512248,Paid for a ride-sharing service.,30.23,2-Apr-24
42144512,Monthly rent payment processed.,2207.51,21-Aug-24
79524531,Paid for coffee and snacks at a cafe.,30.35,30-Jul-23
30841656,"Bought fruits, bread, and household essentials.",120.33,21-Nov-23
35968186,Credit card bill installment settled.,324.25,22-May-23
19749386,Visited an amusement park.,36.37,28-Jul-24
24189390,Bought company shares in stock market.,3063.62,22-Aug-23
64353079,Enjoyed a meal at a local diner.,61.7,12-Feb-25
27008110,Paid for dental treatment.,83.72,19-Dec-23
33832668,Spent on weekly grocery shopping.,61.69,1-Jan-25
51421553,"Bought fruits, bread, and household essentials.",27.38,15-Dec-23
48315469,Topped up public transport card.,41.27,3-Sep-24
38013120,Bought electronics and accessories.,491.61,30-Sep-23
65744910,Bought a train ticket for daily commute.,29.95,29-Apr-23
80090070,Booked flight tickets for vacation.,4447.58,13-Mar-25
28990996,Paid for online course enrollment.,1733.5,11-May-24
29598804,Mortgage payment for the house.,2275.35,18-Jun-24
20202423,Paid for a ride-sharing service.,49.96,22-Jun-23
35819361,Monthly rent payment processed.,1668.61,10-Feb-24
24617718,Bought groceries from the local supermarket.,102.52,24-Jul-23
86495245,Topped up public transport card.,30.43,7-Mar-24
77197946,"Bought fruits, bread, and household essentials.",108.19,30-Apr-24
54426430,"Bought fruits, bread, and household essentials.",126.19,27-Oct-23
30071541,Lunch at a fast food outlet.,45.02,20-May-23
73381646,Dividend earnings from investments.,7380.29,12-Mar-25
54682752,Settled monthly internet subscription.,192.81,20-Oct-23
79626281,Bought a train ticket for daily commute.,22.55,17-Oct-23
83346914,Paid for a ride-sharing service.,7.39,23-Jan-25
78350098,Gas bill payment for the household.,76.05,28-Dec-23
12732395,"Bought fruits, bread, and household essentials.",81.93,8-Mar-24
78284215,Purchased fresh vegetables and dairy products.,127.08,1-May-23
33534317,Bought electronics and accessories.,117.46,16-Jul-23
71573702,Settled utility bills for the apartment.,2630.81,25-Sep-23
16766592,Tuition fee payment for the semester.,860.12,27-Apr-24
67716274,Spent on weekly grocery shopping.,100.04,2-Oct-23
22715385,Enjoyed a meal at a local diner.,64.08,4-Dec-23
54766464,Monthly car loan installment paid.,1087.21,5-Dec-23
87500353,Paid for a ride-sharing service.,38.73,8-Dec-23
68608547,Paid for a concert ticket.,72.19,27-May-23
75488690,Bought groceries from the local supermarket.,168.18,15-Aug-23
42833137,"Bought fruits, bread, and household essentials.",44.08,2-Dec-23
78148974,Bought groceries from the local supermarket.,168.18,27-Jun-24
18658167,Underwent medical check-up at a clinic.,458.8,10-Feb-24
43270675,Topped up public transport card.,19.12,1-Dec-23
53849378,"Bought fruits, bread, and household essentials.",172.74,2-Jan-25
41107163,Purchased home decor items.,356.39,24-Sep-24
37763774,Spent on weekly grocery shopping.,31.25,30-Dec-24
61217007,Had dinner at an Italian restaurant.,51.54,23-Aug-23
20713566,Hotel accommodation payment processed.,2207.74,8-Feb-25
38947743,Electricity bill payment.,66,7-Jun-24
32271621,Bought groceries from the local supermarket.,78.26,2-Nov-23
55185345,Spent on weekly grocery shopping.,94.86,27-Apr-23
36736713,Topped up public transport card.,25.79,27-Jun-23
16085751,Purchased clothing from a retail store.,292.3,11-Feb-25
52446892,Bought a train ticket for daily commute.,22.96,14-Apr-23
59345693,Topped up public transport card.,2.51,6-Apr-23
19994978,Paid for coffee and snacks at a cafe.,19.66,4-Jan-25
60404794,Paid for water and sewage services.,147.21,21-Jul-24
40676414,Paid for car fuel at a gas station.,40.93,31-May-23
63312003,Paid for car fuel at a gas station.,39.29,11-May-24
83293709,Bought prescription medicines from pharmacy.,367.18,17-Aug-23
20448571,Bought electronics and accessories.,15.74,17-May-24
77808404,"Bought fruits, bread, and household essentials.",18.85,13-Oct-23
79264052,Paid for dental treatment.,127.49,15-Dec-23
14689453,Paid for a ride-sharing service.,31.7,10-Dec-23
61195729,Lunch at a fast food outlet.,64.63,29-Jul-23
59694922,"Bought fruits, bread, and household essentials.",184.2,11-May-23
76180694,Had dinner at an Italian restaurant.,18.08,4-Jul-24
52280891,Paid for a ride-sharing service.,16.51,14-Jun-23
60793641,Personal loan EMI payment.,860.04,1-May-24
68101612,Paid for a concert ticket.,30.5,9-Jun-24
23660629,Bought textbooks for university.,1636.4,31-Jul-24
31188454,Bought prescription medicines from pharmacy.,427.48,13-Jun-24
35317802,Bought groceries from the local supermarket.,167.47,23-Jul-24
18582062,Gas bill payment for the household.,208.51,22-Jul-24
39405979,Subscribed to an online streaming service.,144.52,12-Jul-23
30009371,Spent on weekly grocery shopping.,89.74,11-Jun-24
37910832,Paid for dental treatment.,373.68,4-Oct-23
49888158,Bought electronics and accessories.,322.58,8-Nov-24
53411108,Paid for a haircut at a salon.,6.54,10-Oct-23
78792721,Paid for a ride-sharing service.,26.06,2-Apr-24
63647618,Purchased fresh vegetables and dairy products.,196.86,6-Feb-25
41186122,Topped up public transport card.,35.88,20-Nov-23
46132303,Topped up public transport card.,47.57,5-Jul-24
32596980,Purchased fresh vegetables and dairy products.,76.34,15-Sep-23
75329840,Hotel accommodation payment processed.,2046.88,29-Feb-24
63594373,Tuition fee payment for the semester.,1707.82,7-Aug-23
35784422,Had dinner at an Italian restaurant.,91.23,12-Aug-24
77204868,Paid for coffee and snacks at a cafe.,93.73,24-Oct-24
32756044,Dividend earnings from investments.,6408.08,19-Aug-24
74305707,Electricity bill payment.,245.4,11-Jul-24
23460878,Bought skincare products from a beauty store.,75.36,23-Nov-24
40470854,Paid for home maintenance services.,2244.73,25-Mar-23
21937378,"Bought fruits, bread, and household essentials.",90.76,19-Jan-25
59542665,Bought electronics and accessories.,299.33,7-Nov-24
47398357,Tuition fee payment for the semester.,844.01,11-Oct-24
65383619,Purchased clothing from a retail store.,391.7,17-Apr-24
58439519,Subscribed to an online streaming service.,99.4,26-Nov-24
78399741,Manicure and pedicure service payment.,14.74,27-Jun-24
82475327,Spent on weekly grocery shopping.,71.53,13-Jun-24
38038595,Manicure and pedicure service payment.,12.26,5-Apr-24
62576986,Tuition fee payment for the semester.,955.1,1-Oct-24
40314094,Bought a train ticket for daily commute.,36.7,29-Feb-24
49707486,Bought prescription medicines from pharmacy.,361.6,1-Nov-23
78008994,Monthly car loan installment paid.,294.63,2-May-23
47491467,Monthly car loan installment paid.,1411.66,8-Jun-24
74837934,Purchased home decor items.,70.59,6-Mar-25
84754870,Topped up public transport card.,41.99,1-Nov-23
14110667,Purchased clothing from a retail store.,99.39,29-Jul-23
15938475,Hotel accommodation payment processed.,4865.26,15-Mar-25
20842079,Subscribed to an online streaming service.,41.95,19-Aug-24
22870324,Bought groceries from the local supermarket.,70.37,1-Feb-24
28982425,Saved a portion of income for future use.,347.75,13-Nov-24
64720647,Underwent medical check-up at a clinic.,484.02,7-Aug-23
49972721,Mortgage installment payment processed.,1778.84,6-Jul-24
64108179,Purchased home decor items.,41.88,8-Aug-24
77700265,Enjoyed a meal at a local diner.,79.65,10-Nov-24
47761464,Topped up public transport card.,39.14,26-Sep-24
12363216,Mortgage payment for the house.,2289.67,1-Apr-24
30712796,Paid for online shopping order.,67.66,6-Oct-23
73793783,Hotel accommodation payment processed.,1907.15,24-May-23
62443310,Visited an amusement park.,86.04,29-May-24
54256227,Paid for dental treatment.,264.82,4-Aug-24
69729507,Saved a portion of income for future use.,771.2,22-Aug-23
25634343,Had dinner at an Italian restaurant.,43.58,19-Apr-24
58214924,Had dinner at an Italian restaurant.,64.52,3-Nov-24
80869918,Paid for online shopping order.,462.16,5-Nov-24
78492020,Paid for car fuel at a gas station.,30.3,6-Nov-24
85088613,Spent on weekly grocery shopping.,138.05,16-Dec-23
67575150,Enjoyed a meal at a local diner.,58.16,6-Feb-24
26580149,Paid for a ride-sharing service.,40.38,26-Apr-24
51422503,Purchased clothing from a retail store.,414.36,14-Sep-23
85368590,Hotel accommodation payment processed.,521.45,13-Apr-23
19621648,Salary credited to the bank account.,8948.53,3-Jan-24
47290179,Monthly car loan installment paid.,1664.95,2-May-23
17724206,Manicure and pedicure service payment.,82.15,18-Oct-24
28955534,Subscribed to an online streaming service.,113.85,21-Sep-23
61891741,Paid for car fuel at a gas station.,17.58,13-Feb-24
33432559,Hotel accommodation payment processed.,1881.98,12-Feb-25
45337184,Bought electronics and accessories.,170.08,19-Sep-24
43572721,Purchased travel insurance.,2741.48,25-Aug-24
85595159,Tuition fee payment for the semester.,384.3,11-Mar-24
80919169,Bought textbooks for university.,1664.12,6-Oct-23
41111301,"Bought fruits, bread, and household essentials.",75.31,22-Jun-23
48181138,Purchased fresh vegetables and dairy products.,141.86,5-May-23
48311102,Paid for a professional certification exam.,1399.91,26-Jun-24
55971565,Salary credited to the bank account.,1295.16,14-May-23
86878199,Underwent medical check-up at a clinic.,38.43,2-Dec-24
22576155,Spent on weekly grocery shopping.,171.32,10-Nov-23
13519710,Paid for a ride-sharing service.,19.65,9-Jun-23
15036971,Bought a train ticket for daily commute.,5.84,6-Feb-25
82823233,Tuition fee payment for the semester.,1821.6,17-Mar-25
26507069,Paid for online shopping order.,395.68,6-Jan-25
33326203,Paid for a concert ticket.,21.43,25-Dec-24
69875390,Visited an amusement park.,126.96,22-Aug-24
63688756,Bought a train ticket for daily commute.,45.74,26-Nov-23
47139446,Monthly car loan installment paid.,528.47,24-Oct-24
60824360,Paid for car fuel at a gas station.,31.85,21-Apr-23
14287938,Purchased fresh vegetables and dairy products.,193.82,11-Mar-24
34786671,Bought movie tickets for an evening show.,67.01,17-May-24
27891859,Visited an amusement park.,117.53,3-Jul-24
58402857,"Bought fruits, bread, and household essentials.",119.97,24-May-24
69331322,Paid for a ride-sharing service.,4.62,2-Jun-24
22786097,Lunch at a fast food outlet.,23.4,29-Jan-24
66781899,Mortgage payment for the house.,2692.23,30-Aug-23
43765061,Topped up public transport card.,15.56,3-Oct-24
28290798,Lunch at a fast food outlet.,5.49,11-Jun-24
74808453,Paid for car fuel at a gas station.,11.78,21-Oct-23
65163573,Paid for car fuel at a gas station.,22.01,4-Aug-24
59713687,Purchased fresh vegetables and dairy products.,153.22,16-Aug-23
82821243,Purchased clothing from a retail store.,59.2,25-Dec-24
21039206,Paid for car fuel at a gas station.,47.28,9-May-24
17923016,Paid for a ride-sharing service.,31.61,17-Sep-24
40966576,Paid for coffee and snacks at a cafe.,60.06,2-Apr-23
78564760,Paid for a ride-sharing service.,18.42,22-Aug-23
19019456,Settled utility bills for the apartment.,561.38,21-Jul-23
18890774,Subscribed to an online streaming service.,72.26,14-Feb-24
75643316,Spent on weekly grocery shopping.,137.17,5-Dec-24
84352012,Paid for a professional certification exam.,440.02,21-Apr-23
80614395,Paid for online shopping order.,117.82,30-Nov-23
60415626,Bought a train ticket for daily commute.,27.16,5-Jan-25
39872187,Paid for a professional certification exam.,917.36,23-Jan-24
48106599,Mortgage payment for the house.,1328.57,6-Dec-24
31600022,Had dinner at an Italian restaurant.,34.73,1-Aug-24
28358039,Paid for car fuel at a gas station.,13.94,30-Jun-24
43530128,Invested in a fixed deposit plan.,428.98,7-Nov-23
64787388,Invested in a fixed deposit plan.,614.37,5-Jan-25
76846494,Paid for dental treatment.,247.01,22-Sep-24
83123804,Bought movie tickets for an evening show.,71.81,2-Aug-24
82141480,Purchased home decor items.,294.01,16-Feb-24
13332025,Paid for home maintenance services.,1193.5,2-Apr-24
47639682,Paid for car rental services.,795.3,9-Jul-24
85885505,Mortgage installment payment processed.,1801.04,11-May-24
54564260,Bought prescription medicines from pharmacy.,39.97,18-Feb-25
54225391,Invested in cryptocurrency assets.,1482.24,9-Jan-25
14508303,Bought electronics and accessories.,450.61,19-Jan-24
75523493,Salary credited to the bank account.,9118.66,13-Mar-25
42860109,Paid for a ride-sharing service.,33.04,10-May-23
27926021,Paid for car fuel at a gas station.,25.3,26-Jul-23
30627149,Paid for online course enrollment.,307.47,30-Jan-25
14591389,Subscribed to an online streaming service.,60.36,16-Apr-24
61702528,Paid for home maintenance services.,2472.41,28-Dec-24
68320039,Purchased fresh vegetables and dairy products.,13.86,29-Dec-23
74299742,Salary credited to the bank account.,1377.6,13-Oct-23
42779972,Bought electronics and accessories.,361.8,7-Jun-23
39279638,Monthly car loan installment paid.,280.96,16-Aug-23
12424009,"Bought fruits, bread, and household essentials.",151.41,5-Feb-25
28628130,Paid for car rental services.,2357.4,23-Jul-23
85920535,Credit card bill installment settled.,146.15,22-Sep-24
58308601,Visited an amusement park.,143,3-Feb-24
74042466,Mortgage payment for the house.,2292.43,10-Sep-24
30520450,Bought a train ticket for daily commute.,42.35,20-Apr-24
13327153,Hotel accommodation payment processed.,800.99,24-Oct-23
42299274,Doctor consultation fee paid.,42.19,5-Jun-24
63870158,Underwent medical check-up at a clinic.,60.2,17-Aug-24
60051993,Manicure and pedicure service payment.,28.53,19-Sep-23
26877038,Bought prescription medicines from pharmacy.,200.45,12-Feb-24
50313526,Paid for water and sewage services.,160.75,26-Nov-23
64916352,Mortgage installment payment processed.,1814.46,14-Apr-23
76915984,Electricity bill payment.,82.66,8-Feb-25
67612823,Purchased fresh vegetables and dairy products.,73.51,11-Apr-24
51025349,Manicure and pedicure service payment.,72.54,28-Nov-24
24660366,Spent on weekly grocery shopping.,88.88,17-Oct-23
87525375,Topped up public transport card.,2.7,31-Jul-24
50033617,Electricity bill payment.,173.56,17-Mar-24
37001942,Paid for water and sewage services.,175.04,14-Apr-24
60030499,"Bought fruits, bread, and household essentials.",28.04,6-Aug-24
39237175,Paid for home maintenance services.,2158.24,2-Aug-23
19240837,Purchased home decor items.,115.63,21-Nov-23
39257608,Spent on weekly grocery shopping.,197.96,19-Jun-24
59510720,Paid for a ride-sharing service.,41.08,12-Dec-24
18538314,Paid for a concert ticket.,30.61,30-Dec-24
62387152,Paid for online course enrollment.,470.31,7-Sep-23
16499643,"Bought fruits, bread, and household essentials.",184.28,22-May-24
21264291,Enjoyed a meal at a local diner.,41.8,27-Mar-24
79587981,Bought skincare products from a beauty store.,40.08,16-Apr-23
28173904,Purchased home decor items.,423.75,14-Nov-23
18257897,Topped up public transport card.,42.78,25-Jul-24
45804823,Purchased fresh vegetables and dairy products.,49.27,8-Jul-24
48545891,Paid for online course enrollment.,1581.5,23-Jul-24
35417609,Gas bill payment for the household.,275.03,16-Feb-24
72864069,Purchased grooming essentials.,47.65,7-Oct-23
16994136,Visited an amusement park.,84.49,30-Jan-25
65791227,Lunch at a fast food outlet.,12.88,11-May-23
79939383,Bought company shares in stock market.,3746.25,30-Sep-23
63993500,Monthly rent payment processed.,2785.04,1-Jan-25
77064109,Paid for a ride-sharing service.,49.86,19-Aug-23
44934037,Bought groceries from the local supermarket.,164.12,28-Oct-24
40273686,Bonus payment from employer.,3851,11-Feb-25
85338720,Bought electronics and accessories.,110.19,19-Jun-23
54384122,Paid for home maintenance services.,2232.1,27-Mar-24
38522729,Enjoyed a meal at a local diner.,42.74,9-Apr-23
27017017,Deposited money into an emergency fund.,646.81,5-Dec-23
87593979,Mortgage payment for the house.,2137.84,2-Jan-25
73698693,Spent on weekly grocery shopping.,26.46,14-Aug-24
42921679,Topped up public transport card.,43.29,23-Jul-23
32558809,Electricity bill payment.,98.47,15-Jul-24
75282863,Paid for car rental services.,4016.11,10-Nov-24
30243817,Paid for online course enrollment.,708.23,9-Nov-24
83943196,Paid for online shopping order.,375.16,3-Apr-23
26805615,Personal loan EMI payment.,369.78,23-Jan-24
74289692,Paid for a ride-sharing service.,14.15,19-Nov-23
85488763,Purchased fresh vegetables and dairy products.,49.09,1-Aug-24
21042688,Mortgage installment payment processed.,1932.47,14-Nov-23
56928358,Mortgage payment for the house.,2543.19,16-Aug-24
37793061,Mortgage payment for the house.,2245.39,6-Dec-24
55974427,Paid for a concert ticket.,57.96,5-Oct-23
23864585,Enjoyed a meal at a local diner.,82.75,12-Aug-23
33182303,Paid for a concert ticket.,74.08,11-May-24
70211597,Hotel accommodation payment processed.,3853.88,17-Mar-25
71951138,Bought a train ticket for daily commute.,33.58,8-Sep-24
19670993,Salary credited to the bank account.,8014.35,14-Aug-24
47518510,Bought prescription medicines from pharmacy.,257.88,28-Apr-23
17391039,Paid for a ride-sharing service.,7.08,8-Feb-24
24651088,Manicure and pedicure service payment.,59.84,28-Feb-25
53200766,Deposited money into an emergency fund.,537.55,17-Aug-23
38861312,Bought a train ticket for daily commute.,45.68,30-Jul-24
66107337,Tuition fee payment for the semester.,576.62,5-Apr-23
67915808,Spent on weekly grocery shopping.,133.27,23-Apr-23
72313990,Lunch at a fast food outlet.,73.96,23-Feb-24
34019770,Booked flight tickets for vacation.,2312.56,8-Jun-23
35043773,Purchased home decor items.,426.51,19-Oct-23
50608412,Purchased fresh vegetables and dairy products.,121.28,8-May-24
21694133,Visited an amusement park.,58.84,13-Aug-23
38221835,Paid for a ride-sharing service.,23.64,10-Dec-23
57578572,Bought groceries from the local supermarket.,160.29,10-Nov-24
21679382,Paid for a concert ticket.,129.5,30-Oct-23
30380258,Paid for dental treatment.,99.11,2-Dec-23
18929171,Paid for car fuel at a gas station.,32.99,27-Jan-24
51833233,Bought a train ticket for daily commute.,43.14,18-Mar-25
27872396,Spent on weekly grocery shopping.,115.59,5-Mar-24
71803028,Paid for coffee and snacks at a cafe.,21.4,14-Mar-25
43594957,Paid for a ride-sharing service.,9.86,24-Dec-23
31807969,Purchased clothing from a retail store.,62.67,14-Dec-24
52977575,Bought prescription medicines from pharmacy.,415.31,19-Oct-23
28572706,Monthly rent payment processed.,1834.56,30-Jun-23
71271421,Paid for a haircut at a salon.,83.53,18-Apr-24
16687553,Topped up public transport card.,20.58,14-Feb-24
64338200,Bought movie tickets for an evening show.,57.05,24-Nov-24
46367100,Paid for car fuel at a gas station.,31.33,18-Aug-24
66125366,Saved a portion of income for future use.,518.68,7-Sep-23
42831132,Bought a train ticket for daily commute.,27.64,18-May-24
69681314,Gas bill payment for the household.,290.32,27-Dec-23
15023235,Paid for car fuel at a gas station.,44.89,13-Mar-25
76046206,Purchased fresh vegetables and dairy products.,90.72,28-Sep-23
42508088,Underwent medical check-up at a clinic.,310.8,20-Apr-24
23161214,Settled monthly internet subscription.,144.16,23-Feb-25
34026618,Personal loan EMI payment.,1578.23,15-Jan-24
49058082,Salary credited to the bank account.,1137.87,27-Jan-24
13027360,Electricity bill payment.,79,22-Dec-24
72014853,Paid for a ride-sharing service.,35.48,21-Mar-23
30005623,Topped up public transport card.,2.33,14-Oct-24
66601302,Booked flight tickets for vacation.,4584.88,17-Jul-23
75003310,Purchased clothing from a retail store.,463.25,22-Mar-23
15962202,Underwent medical check-up at a clinic.,202.74,31-Oct-23
41487436,Visited an amusement park.,57.25,6-Jun-24
65348556,Paid for a ride-sharing service.,6.15,28-Jul-23
83491338,Purchased home decor items.,133.79,29-Sep-24
15079092,Monthly car loan installment paid.,1045.71,1-Jan-25
34083724,Saved a portion of income for future use.,453.86,26-Feb-25
48634457,Lunch at a fast food outlet.,43.39,3-Nov-23
59867307,Saved a portion of income for future use.,609.78,21-Sep-23
84511784,Bought a train ticket for daily commute.,30.03,17-Mar-25
27300338,Bought groceries from the local supermarket.,13.79,21-Jul-24
46259951,Subscribed to an online streaming service.,29.97,21-Mar-23
60423426,Spent on weekly grocery shopping.,113.18,19-Jul-23
57007355,Paid for a concert ticket.,128.46,1-Nov-23
83111263,Paid for dental treatment.,62.8,1-Dec-23
81438386,Underwent medical check-up at a clinic.,334.05,9-May-24
46053273,Paid for car fuel at a gas station.,19.59,15-Nov-23
49400152,Paid for water and sewage services.,75.34,1-Jun-23
19715906,Visited an amusement park.,24.06,16-Jan-24
45732198,"Bought fruits, bread, and household essentials.",83,25-Nov-23
53277762,"Bought fruits, bread, and household essentials.",20.53,29-Apr-24
58142237,Lunch at a fast food outlet.,89.84,1-Nov-23
62938355,Purchased travel insurance.,831.61,9-Jul-23
23815743,Had dinner at an Italian restaurant.,28.96,7-Jul-23
72041107,Received freelance project payment.,2777.57,15-Nov-23
32310294,Spent on weekly grocery shopping.,164.61,19-Sep-23
15007547,Monthly rent payment processed.,2938.95,13-Aug-23
63519973,Bought a train ticket for daily commute.,37.51,18-Oct-24
85209096,Monthly rent payment processed.,1332.22,21-Jun-23
78539876,Received freelance project payment.,7212.35,19-Jul-24
82165031,Dividend earnings from investments.,5014.96,13-Mar-25
58065165,Mortgage installment payment processed.,164.81,9-Oct-24
75359365,"Bought fruits, bread, and household essentials.",157.19,1-Sep-23
67664172,"Bought fruits, bread, and household essentials.",157.54,20-Nov-23
24827446,Paid for online shopping order.,92.81,27-Dec-23
42867122,Paid for water and sewage services.,239.36,23-Aug-24
81993177,Doctor consultation fee paid.,308.42,23-Nov-24
20862707,Personal loan EMI payment.,881.19,3-Dec-23
66699770,"Bought fruits, bread, and household essentials.",40.63,19-Mar-23
29888475,Paid for a ride-sharing service.,24.42,17-May-23
48286521,Purchased fresh vegetables and dairy products.,48.58,24-Jan-24
33824605,"Bought fruits, bread, and household essentials.",81.34,28-Dec-24
53430958,Bought groceries from the local supermarket.,184.13,14-Apr-24
37961735,"Bought fruits, bread, and household essentials.",57.47,6-Jul-24
75954332,Paid for a ride-sharing service.,10.72,2-Sep-23
77661786,Lunch at a fast food outlet.,98.69,26-Apr-23
28843797,Bought skincare products from a beauty store.,65.81,5-Oct-23
55643112,Monthly rent payment processed.,756.74,18-Jul-24
73854480,Topped up public transport card.,16.75,30-Apr-24
78286450,Spent on weekly grocery shopping.,113.91,14-Apr-23
59517967,Lunch at a fast food outlet.,13.31,28-Feb-24
47039184,Electricity bill payment.,75.51,29-Jul-24
21926564,Bought textbooks for university.,1168.16,9-Mar-25
68973495,Bought a train ticket for daily commute.,10.11,3-May-23
51665486,Paid for a concert ticket.,130.53,31-Oct-23
63874204,Bought groceries from the local supermarket.,141.79,3-Jan-24
40764177,Purchased grooming essentials.,13.37,12-Nov-24
49883505,Saved a portion of income for future use.,973.01,11-Feb-25
38755444,Purchased fresh vegetables and dairy products.,33.87,14-Aug-23
59141622,Doctor consultation fee paid.,20.62,14-May-24
43833963,Lunch at a fast food outlet.,64.59,30-Apr-23
85575542,Doctor consultation fee paid.,57.36,27-Jul-24
16337367,Visited an amusement park.,124.23,16-Jun-24
67099531,Bought movie tickets for an evening show.,107.63,12-Apr-24
62942956,Gas bill payment for the household.,238.6,19-Mar-24
51148054,Bought a train ticket for daily commute.,49.03,27-Aug-24
87410162,Bought movie tickets for an evening show.,49.02,22-Jun-23
59028158,Bought groceries from the local supermarket.,84.45,29-Aug-23
31912565,Personal loan EMI payment.,1227.9,16-Mar-24
80823328,Visited an amusement park.,66.63,28-May-23
60242740,Salary credited to the bank account.,2654.91,29-May-24
12479152,Salary credited to the bank account.,7880.32,18-Aug-24
71743703,Enjoyed a meal at a local diner.,15.89,30-Jun-23
63178554,"Bought fruits, bread, and household essentials.",87.04,26-Aug-23
76516821,Paid for coffee and snacks at a cafe.,98.85,24-Nov-23
62381194,Topped up public transport card.,18.64,22-Oct-24
37051085,Visited an amusement park.,109.44,9-Nov-24
12414523,Purchased fresh vegetables and dairy products.,15.1,5-Dec-24
83004930,Paid for a ride-sharing service.,34.09,23-May-23
42061277,"Bought fruits, bread, and household essentials.",106.06,21-Sep-24
50734678,Saved a portion of income for future use.,339.98,29-May-24
