AccID,Details,Bill $,Timestamp
46270292,Paid for a concert ticket.,74.36,1/21/2025
56341025,"Bought fruits, bread, and household essentials.",101.93,6/23/2023
88462335,Bought electronics and accessories.,313.27,12/26/2024
51657341,Hotel accommodation payment processed.,1185.6,3/11/2025
81045531,Purchased grooming essentials.,11.79,6/13/2023
58390170,Paid for coffee and snacks at a cafe.,19.9,3/12/2024
37776784,Purchased fresh vegetables and dairy products.,28.51,3/11/2024
54807756,Paid for coffee and snacks at a cafe.,56.92,4/3/2023
91410770,Visited an amusement park.,31.13,11/28/2024
82777542,Purchased home decor items.,32.13,3/9/2024
71657246,Purchased fresh vegetables and dairy products.,113.84,5/20/2023
91228312,Paid for a ride-sharing service.,2.81,2/25/2024
27858702,Paid for car rental services.,649.51,5/10/2023
62055649,Dividend earnings from investments.,4164.08,6/28/2024
93564589,Purchased fresh vegetables and dairy products.,21.6,4/28/2024
44739891,Paid for home maintenance services.,1672.12,10/22/2023
18924385,Lunch at a fast food outlet.,9.35,4/14/2024
39538133,Gas bill payment for the household.,181.79,8/23/2024
58310408,Purchased fresh vegetables and dairy products.,167.66,12/2/2023
76860522,Doctor consultation fee paid.,374.11,12/24/2024
47539696,Mortgage installment payment processed.,353.94,1/25/2025
42632567,Settled monthly internet subscription.,222.44,2/12/2025
76830457,Paid for a haircut at a salon.,26.36,2/15/2025
77981791,Bought a train ticket for daily commute.,15.56,4/20/2024
34394000,Purchased clothing from a retail store.,150.47,8/8/2023
82389138,Bought groceries from the local supermarket.,73.05,8/3/2023
45618867,Spent on weekly grocery shopping.,27.62,11/26/2023
83879959,Paid for online course enrollment.,214.12,6/25/2023
54468851,Invested in a fixed deposit plan.,598.2,9/23/2023
17949990,Settled utility bills for the apartment.,566.33,7/16/2023
96464755,Bought movie tickets for an evening show.,56.51,9/24/2024
88210800,Paid for coffee and snacks at a cafe.,38.73,3/12/2024
15981339,Paid for a ride-sharing service.,44.49,6/21/2023
86706042,Purchased travel insurance.,1804.89,1/11/2024
96850571,Paid for dental treatment.,69.44,1/14/2025
24335064,Bought groceries from the local supermarket.,178.33,6/19/2024
36995298,Bought textbooks for university.,1010.71,7/1/2024
37989572,Lunch at a fast food outlet.,51.87,2/27/2025
44466465,Credit card bill installment settled.,410.52,2/12/2025
75407186,Paid for dental treatment.,305.25,1/16/2024
91073528,Paid for dental treatment.,397.32,1/7/2024
35554844,"Bought fruits, bread, and household essentials.",42.61,10/21/2024
34994783,Topped up public transport card.,37.84,1/25/2024
59385862,Salary credited to the bank account.,7299.75,6/19/2024
91959088,Bought electronics and accessories.,10.65,8/29/2024
90907621,Settled monthly internet subscription.,56.8,8/26/2023
91082253,Bought company shares in stock market.,1673.85,7/5/2024
41149540,"Bought fruits, bread, and household essentials.",10.48,7/25/2024
31329334,Paid for a ride-sharing service.,9.92,1/28/2025
54333222,Spent on weekly grocery shopping.,84.12,12/26/2024
69709327,Manicure and pedicure service payment.,54.16,5/26/2023
63020776,Bought a train ticket for daily commute.,46.2,11/12/2023
59314405,Enjoyed a meal at a local diner.,6.17,5/17/2023
72320762,Enjoyed a meal at a local diner.,52.45,6/30/2023
39343645,Topped up public transport card.,10.45,4/11/2024
15198964,Paid for a haircut at a salon.,91.81,8/23/2023
96207872,Hotel accommodation payment processed.,3316.45,11/10/2024
37221618,Purchased fresh vegetables and dairy products.,114.47,12/16/2024
77791831,Credit card bill installment settled.,1488.15,11/13/2023
75339261,Deposited money into an emergency fund.,367.14,6/22/2024
71074864,Enjoyed a meal at a local diner.,88.65,4/28/2023
78694386,Paid for car fuel at a gas station.,9.45,6/2/2024
20531462,Personal loan EMI payment.,1173.86,4/5/2023
78438992,Had dinner at an Italian restaurant.,79.93,8/21/2023
68825913,Credit card bill installment settled.,1823,9/16/2024
93410738,Paid for a haircut at a salon.,83.86,1/17/2025
90084310,Dividend earnings from investments.,2722.66,4/16/2023
14436931,Bought prescription medicines from pharmacy.,297.44,9/18/2023
21909704,Personal loan EMI payment.,1858.16,6/28/2024
28373492,Bought groceries from the local supermarket.,47.5,7/5/2023
43097271,Bought electronics and accessories.,417.55,3/17/2025
22280343,Purchased fresh vegetables and dairy products.,199.63,5/18/2023
46229004,Bought prescription medicines from pharmacy.,156.27,5/16/2024
53271863,Purchased fresh vegetables and dairy products.,117.45,10/12/2024
42564484,Paid for car fuel at a gas station.,9.31,11/18/2023
16000681,Salary credited to the bank account.,6411.53,8/5/2024
97736166,Paid for home maintenance services.,1453.99,5/6/2024
47979221,Underwent medical check-up at a clinic.,357.68,2/17/2025
18393238,Paid for car rental services.,3028.12,9/1/2023
36404890,Subscribed to an online streaming service.,109.68,11/26/2024
46530664,Purchased government bonds.,4048.98,1/26/2025
90554766,Paid for a ride-sharing service.,38.96,4/6/2024
52116986,Invested in cryptocurrency assets.,4711.68,11/9/2024
53038552,Paid for car fuel at a gas station.,27.34,8/28/2023
52672254,Spent on weekly grocery shopping.,12.2,4/8/2024
65627076,Bought electronics and accessories.,173.55,2/2/2025
58287788,Bought skincare products from a beauty store.,77.53,2/13/2025
41353082,Bought skincare products from a beauty store.,21.19,3/2/2024
78834636,Doctor consultation fee paid.,61.1,12/18/2023
28796440,Enjoyed a meal at a local diner.,23.92,8/26/2023
27822553,Purchased fresh vegetables and dairy products.,62.56,2/4/2025
45281025,Spent on weekly grocery shopping.,146.09,6/24/2024
37753749,Spent on weekly grocery shopping.,172.89,6/30/2023
30617592,Paid for car fuel at a gas station.,9.66,12/11/2023
66633385,Lunch at a fast food outlet.,45.81,8/3/2024
50936023,Paid for a concert ticket.,108.11,3/20/2023
34237683,Paid for dental treatment.,190.89,8/7/2023
25873304,Gas bill payment for the household.,218.22,2/20/2024
97949593,Salary credited to the bank account.,8142.32,10/24/2024
85539033,Paid for dental treatment.,66.85,8/17/2024
18181696,Electricity bill payment.,80.89,8/25/2023
32536473,Paid for car rental services.,547.15,11/22/2024
76035752,Doctor consultation fee paid.,31.53,10/4/2023
30669277,Bought movie tickets for an evening show.,85.09,7/7/2024
58153352,"Bought fruits, bread, and household essentials.",103.7,5/22/2024
66841970,Paid for dental treatment.,104.42,2/1/2025
33251245,Bought a train ticket for daily commute.,2.8,1/7/2025
85530815,Paid for a ride-sharing service.,31.86,7/21/2024
56953517,Bought prescription medicines from pharmacy.,90.43,12/12/2024
25147050,Enjoyed a meal at a local diner.,20.26,8/14/2023
47225226,Had dinner at an Italian restaurant.,21.8,9/6/2024
23210050,Bought prescription medicines from pharmacy.,417.63,11/3/2024
92966952,Paid for a ride-sharing service.,29.7,4/20/2023
84020195,Bought a train ticket for daily commute.,20.22,2/17/2024
50365593,Tuition fee payment for the semester.,180.97,11/25/2023
96044267,Paid for dental treatment.,251.51,10/27/2023
89196532,Paid for a ride-sharing service.,14.85,4/29/2024
81648956,Paid for car fuel at a gas station.,40.79,12/10/2024
67532507,Invested in cryptocurrency assets.,1795.69,3/27/2023
30772261,Visited an amusement park.,146.31,11/19/2023
70867181,Subscribed to an online streaming service.,96.69,9/4/2024
76720418,Visited an amusement park.,90.64,10/9/2024
76385456,Bought groceries from the local supermarket.,139.44,2/16/2025
32415152,"Bought fruits, bread, and household essentials.",18.87,8/24/2023
80777599,Paid for online course enrollment.,1501.55,3/30/2023
64214016,Lunch at a fast food outlet.,85.35,1/26/2024
43718555,Manicure and pedicure service payment.,29.48,12/15/2023
60270761,Paid for coffee and snacks at a cafe.,57.99,3/20/2023
88538603,Lunch at a fast food outlet.,52.68,5/13/2024
84833812,Manicure and pedicure service payment.,26.1,5/16/2024
68341463,Bought a train ticket for daily commute.,37.98,7/18/2024
28715713,Paid for a ride-sharing service.,2.88,6/29/2024
73106294,Invested in cryptocurrency assets.,4371.75,9/24/2024
19009585,Purchased fresh vegetables and dairy products.,10.13,7/30/2023
29586678,Monthly rent payment processed.,1643.06,12/23/2023
72108206,"Bought fruits, bread, and household essentials.",91.52,7/29/2024
84206012,Monthly car loan installment paid.,1293.92,10/8/2024
82452004,Purchased travel insurance.,3014.1,3/20/2023
85230938,Visited an amusement park.,52.31,1/1/2024
39984777,Paid for a ride-sharing service.,26.84,7/2/2024
86550561,Doctor consultation fee paid.,113.35,12/30/2023
81680632,Paid for coffee and snacks at a cafe.,64.81,4/4/2023
68560583,Paid for a ride-sharing service.,44.5,9/17/2024
55098589,Paid for online course enrollment.,1511.85,5/27/2023
74834537,Spent on weekly grocery shopping.,91.83,5/14/2024
43513097,Bought electronics and accessories.,280.54,7/12/2024
13994389,Paid for a concert ticket.,136.52,10/15/2024
64413922,Paid for a ride-sharing service.,46.69,4/17/2023
38884402,"Bought fruits, bread, and household essentials.",17.45,6/24/2024
59893004,Spent on weekly grocery shopping.,199.93,1/1/2025
89527850,Gas bill payment for the household.,248.6,1/27/2024
74225191,Paid for car fuel at a gas station.,36.29,12/28/2024
44664151,Paid for car fuel at a gas station.,36.11,8/17/2024
53792295,Bought a train ticket for daily commute.,16.42,1/11/2025
22831897,Paid for a concert ticket.,104.58,11/21/2023
74043385,Spent on weekly grocery shopping.,56.75,10/29/2023
94621622,Topped up public transport card.,3.61,3/2/2025
45143943,Hotel accommodation payment processed.,4475.89,12/13/2024
88136469,Topped up public transport card.,13.89,11/27/2023
92551634,Salary credited to the bank account.,6186.04,4/26/2023
50012123,Bought skincare products from a beauty store.,82.38,9/26/2023
66419105,Doctor consultation fee paid.,233.78,2/23/2024
39411314,Spent on weekly grocery shopping.,23.31,1/14/2024
94578620,Manicure and pedicure service payment.,51.88,3/2/2024
28489922,Paid for home maintenance services.,1858.52,9/24/2023
94756977,Paid for online course enrollment.,800.34,11/24/2024
93986622,Bought groceries from the local supermarket.,199.88,9/28/2023
63546436,Mortgage installment payment processed.,1435.82,4/23/2023
97909929,Dividend earnings from investments.,4754.14,11/2/2024
23246995,Bought movie tickets for an evening show.,103,1/25/2025
70902891,Saved a portion of income for future use.,593.55,6/28/2024
17050598,Paid for online shopping order.,399.24,4/3/2023
46392570,Had dinner at an Italian restaurant.,56.2,10/26/2024
83168437,Paid for coffee and snacks at a cafe.,20.15,2/12/2024
97866081,Monthly rent payment processed.,1053.26,6/17/2024
34200262,Electricity bill payment.,157.7,9/23/2023
43395796,Purchased fresh vegetables and dairy products.,174.91,3/6/2024
52047033,Bought groceries from the local supermarket.,88.91,4/24/2024
25359294,Received freelance project payment.,8113.1,4/16/2024
46508723,Bought a train ticket for daily commute.,33.84,6/14/2023
23605507,Paid for water and sewage services.,105.85,4/24/2023
83204786,Spent on weekly grocery shopping.,188.88,1/12/2024
85349691,Paid for a concert ticket.,80.6,3/29/2023
39917558,Booked flight tickets for vacation.,3758.68,7/11/2023
58289832,Purchased fresh vegetables and dairy products.,161.17,2/4/2025
27547317,Doctor consultation fee paid.,68.57,8/25/2024
78024403,Booked flight tickets for vacation.,580.51,7/6/2024
94807242,Paid for water and sewage services.,269.24,9/23/2024
81318354,Bought electronics and accessories.,463.31,10/4/2024
95886394,Bonus payment from employer.,8611.61,4/6/2023
58586243,Paid for car fuel at a gas station.,34.91,12/4/2024
57419232,Booked flight tickets for vacation.,662.28,1/30/2024
53768140,Paid for online shopping order.,408.3,3/4/2024
70601948,Paid for car fuel at a gas station.,12.78,6/23/2024
35229069,Paid for water and sewage services.,296.33,6/17/2024
90137868,Paid for online shopping order.,194.82,8/3/2023
85811857,Paid for a ride-sharing service.,3.61,6/30/2024
63323813,Paid for a ride-sharing service.,20.19,10/14/2023
59716831,Paid for car fuel at a gas station.,43.7,5/20/2024
97359688,Settled monthly internet subscription.,223.37,12/17/2023
59442821,Paid for a professional certification exam.,1930.58,1/3/2025
89741328,Doctor consultation fee paid.,267.78,7/11/2024
57881706,Gas bill payment for the household.,60.31,1/6/2024
35218354,Purchased travel insurance.,511.76,10/18/2023
36502460,Settled monthly internet subscription.,96.3,5/28/2024
64672309,Paid for home maintenance services.,2372.32,8/5/2024
82241510,Paid for water and sewage services.,210.97,8/10/2024
18493168,Bought a train ticket for daily commute.,2.65,4/17/2023
30341591,Received freelance project payment.,7562.21,2/23/2025
29438864,Credit card bill installment settled.,1977.7,10/16/2023
43253153,Subscribed to an online streaming service.,137.62,10/31/2024
35828539,Doctor consultation fee paid.,151.24,3/15/2025
42119420,Topped up public transport card.,7.75,9/18/2023
45845496,Spent on weekly grocery shopping.,94.12,2/12/2024
43609965,Invested in cryptocurrency assets.,4029.98,8/21/2024
83562443,Paid for a concert ticket.,148.68,9/4/2023
68851554,Personal loan EMI payment.,1777.59,5/1/2023
83147984,Personal loan EMI payment.,1245.34,1/28/2025
48316183,Purchased clothing from a retail store.,454.11,3/22/2024
87512788,Bought prescription medicines from pharmacy.,375.47,5/23/2024
64020587,Bought skincare products from a beauty store.,81.5,1/27/2025
88045493,Bought electronics and accessories.,375.98,7/31/2023
39422281,Had dinner at an Italian restaurant.,93.97,10/27/2023
30358319,"Bought fruits, bread, and household essentials.",99.06,2/10/2024
92452849,Transferred funds to savings account.,279.52,6/9/2023
54961046,Subscribed to an online streaming service.,130.71,11/14/2023
44546014,Bought groceries from the local supermarket.,181.76,9/15/2023
41462992,Personal loan EMI payment.,1949.53,9/8/2023
69349281,Paid for car rental services.,3374.87,12/2/2023
35766554,Paid for home maintenance services.,2858.31,4/19/2024
32386308,Paid for home maintenance services.,1942.49,10/7/2023
52258459,Topped up public transport card.,49,11/30/2024
87293162,Settled utility bills for the apartment.,824.02,5/24/2023
79558876,Bought a train ticket for daily commute.,38.21,7/18/2023
50845061,Topped up public transport card.,28.21,12/20/2024
69197289,Bought groceries from the local supermarket.,72.91,6/20/2024
70548208,Paid for coffee and snacks at a cafe.,47.36,2/12/2025
74729796,Purchased fresh vegetables and dairy products.,105.26,11/23/2024
23059104,Doctor consultation fee paid.,362.79,9/7/2023
73133700,Transferred funds to savings account.,508.37,9/10/2024
34228504,Bought prescription medicines from pharmacy.,390.42,1/24/2024
23725468,Bought groceries from the local supermarket.,155.09,8/15/2024
76292672,Paid for online shopping order.,59.99,3/18/2025
62697518,Bought groceries from the local supermarket.,162.87,2/11/2024
53436088,Subscribed to an online streaming service.,111.97,6/7/2023
62265843,Dividend earnings from investments.,7700.38,12/9/2023
26987612,Tuition fee payment for the semester.,1055.52,4/10/2024
49584159,Paid for a concert ticket.,82.49,3/23/2024
35878670,Spent on weekly grocery shopping.,57.54,9/26/2024
72766996,Salary credited to the bank account.,5322.56,12/6/2024
90446485,Hotel accommodation payment processed.,2891.51,3/11/2024
40109961,Paid for a ride-sharing service.,38.35,5/27/2024
61384237,Paid for car fuel at a gas station.,30.07,12/6/2023
39762306,Purchased fresh vegetables and dairy products.,139.28,7/31/2023
90298430,Purchased fresh vegetables and dairy products.,17.73,3/27/2024
60334532,Bought a train ticket for daily commute.,44.46,8/6/2023
18073390,Bought a train ticket for daily commute.,42.97,9/19/2024
23841222,Manicure and pedicure service payment.,68.24,2/16/2024
51941031,Purchased clothing from a retail store.,434.66,12/23/2024
54504189,Paid for a ride-sharing service.,46.06,10/22/2023
26551349,Paid for car fuel at a gas station.,25.16,6/1/2023
71498497,Paid for dental treatment.,119.72,1/7/2024
18995127,Purchased fresh vegetables and dairy products.,125.52,5/7/2024
55510938,Gas bill payment for the household.,128.44,8/30/2024
95078642,Bought groceries from the local supermarket.,143.61,11/17/2023
95835285,Purchased fresh vegetables and dairy products.,142.6,8/25/2024
14870329,Monthly rent payment processed.,1657.31,5/27/2023
81328192,Paid for home maintenance services.,623.26,8/20/2024
18908088,Subscribed to an online streaming service.,26.97,9/14/2024
14498881,Tuition fee payment for the semester.,238.48,7/3/2024
17010196,Monthly car loan installment paid.,739.5,3/2/2025
87507630,Deposited money into an emergency fund.,480.63,7/17/2024
22541621,Purchased fresh vegetables and dairy products.,30.42,5/9/2023
46832063,Paid for online course enrollment.,585.45,5/4/2024
93867491,Paid for a ride-sharing service.,32.53,10/3/2024
46093843,Manicure and pedicure service payment.,48.27,12/24/2023
52925321,Purchased fresh vegetables and dairy products.,21.57,6/16/2024
21950066,Topped up public transport card.,12.53,10/18/2023
27725381,Doctor consultation fee paid.,55.85,3/16/2025
81917347,Bought prescription medicines from pharmacy.,149.07,7/26/2023
48662112,Purchased fresh vegetables and dairy products.,102.02,2/13/2025
69899727,Paid for car fuel at a gas station.,34.55,1/19/2024
80589066,Paid for coffee and snacks at a cafe.,46.51,12/27/2024
45861684,Deposited money into an emergency fund.,121.85,12/18/2023
51499648,"Bought fruits, bread, and household essentials.",87.59,8/28/2023
13749771,Enjoyed a meal at a local diner.,51.38,9/22/2023
26313169,Paid for car rental services.,3178,11/17/2024
93810201,Paid for a ride-sharing service.,49.15,8/20/2023
35471197,Paid for car fuel at a gas station.,19.43,2/9/2025
83879569,Purchased fresh vegetables and dairy products.,58.84,3/14/2024
43762111,Visited an amusement park.,110.52,10/16/2023
47834288,Paid for water and sewage services.,112.54,8/2/2024
17823954,Settled utility bills for the apartment.,1696.68,12/27/2023
94022107,Paid for a ride-sharing service.,39.6,11/1/2024
86473505,Spent on weekly grocery shopping.,49.62,10/14/2023
37749796,Topped up public transport card.,48.04,6/9/2023
61189718,Spent on weekly grocery shopping.,72.45,4/15/2024
53427187,Mortgage payment for the house.,799.6,3/26/2024
36063299,Paid for car fuel at a gas station.,42.98,12/16/2023
44814477,Bought groceries from the local supermarket.,132.46,11/6/2023
68825586,Gas bill payment for the household.,112.33,8/31/2023
35442741,Paid for a ride-sharing service.,5.73,12/22/2023
64161831,Paid for coffee and snacks at a cafe.,58.49,12/30/2024
36660024,Bought textbooks for university.,774.1,10/6/2024
93680118,Bought prescription medicines from pharmacy.,274.46,10/17/2024
43120431,Topped up public transport card.,3.37,1/5/2024
26684867,Paid for home maintenance services.,1764.03,4/3/2023
50260410,Bought movie tickets for an evening show.,73.71,12/2/2023
76010542,Bought groceries from the local supermarket.,145.77,4/19/2023
61497338,Saved a portion of income for future use.,134.58,1/15/2025
47524091,Bought groceries from the local supermarket.,136.65,12/5/2024
95025782,Paid for home maintenance services.,2648.37,3/24/2024
27586675,Paid for car fuel at a gas station.,23.41,10/2/2023
31010523,Invested in cryptocurrency assets.,2680.88,10/31/2024
17090689,Purchased fresh vegetables and dairy products.,44.03,8/22/2023
94073370,Hotel accommodation payment processed.,4594.16,1/12/2024
74153116,Lunch at a fast food outlet.,14.57,3/15/2025
96832370,"Bought fruits, bread, and household essentials.",126.77,1/31/2025
69112643,Paid for a ride-sharing service.,25.69,10/2/2024
19725580,Purchased fresh vegetables and dairy products.,117.38,1/9/2025
18271420,Purchased grooming essentials.,10.2,3/7/2025
36424483,Purchased fresh vegetables and dairy products.,31.24,8/11/2023
50002635,Bought a train ticket for daily commute.,37.9,12/27/2023
18797377,Lunch at a fast food outlet.,88,4/13/2023
30836580,Bought a train ticket for daily commute.,25.58,8/31/2024
14273718,Enjoyed a meal at a local diner.,33.72,9/9/2024
73921478,Subscribed to an online streaming service.,41.1,12/20/2024
12360365,Electricity bill payment.,143.88,12/10/2024
76167346,Paid for dental treatment.,465.92,2/9/2025
31319832,Paid for home maintenance services.,681.04,8/10/2024
33033311,Bought groceries from the local supermarket.,26.95,1/8/2024
65253238,Personal loan EMI payment.,647.17,11/11/2023
25488125,Monthly rent payment processed.,926.08,4/12/2024
66829944,Monthly car loan installment paid.,566.77,2/2/2025
96340127,Purchased clothing from a retail store.,433.83,6/8/2024
43017303,Bought groceries from the local supermarket.,31.45,8/16/2024
71023489,Enjoyed a meal at a local diner.,76.52,10/6/2023
39112399,Personal loan EMI payment.,119.35,11/22/2023
71872885,Bought electronics and accessories.,111.62,1/23/2024
42445955,Visited an amusement park.,34.17,10/25/2023
33108116,Received freelance project payment.,6801.75,1/18/2024
18696015,Visited an amusement park.,64.42,11/27/2024
93071716,Topped up public transport card.,28.89,10/27/2024
91157965,Bought a train ticket for daily commute.,16.02,11/20/2023
78807683,Paid for a ride-sharing service.,30.88,12/9/2024
27290243,Bought a train ticket for daily commute.,42.84,11/27/2023
33246759,Visited an amusement park.,139.71,7/1/2023
85774380,Bought groceries from the local supermarket.,14.77,4/5/2024
90251901,Manicure and pedicure service payment.,15.01,12/16/2023
44039076,Bought a train ticket for daily commute.,11.54,7/15/2024
84152492,Booked flight tickets for vacation.,702.59,2/18/2024
74240368,Paid for a haircut at a salon.,36.82,10/22/2024
97837244,Paid for coffee and snacks at a cafe.,48.76,2/1/2024
16383603,Bought electronics and accessories.,83.52,12/22/2024
83263193,Bought textbooks for university.,656.3,12/20/2023
37633479,Purchased grooming essentials.,32.6,12/23/2023
14264204,Paid for a ride-sharing service.,19.32,5/28/2024
80154412,Bought groceries from the local supermarket.,175.64,1/29/2024
37952778,Spent on weekly grocery shopping.,195.5,9/21/2024
18164173,Underwent medical check-up at a clinic.,366.98,11/5/2024
92290039,Tuition fee payment for the semester.,1875.11,11/8/2023
21903188,Salary credited to the bank account.,1948.61,8/24/2024
94859127,"Bought fruits, bread, and household essentials.",154.96,10/21/2023
65417616,Hotel accommodation payment processed.,671.62,7/24/2023
16334845,Purchased home decor items.,100.75,10/22/2023
73623009,Paid for a professional certification exam.,220.49,8/13/2024
48993262,Electricity bill payment.,107.1,3/9/2024
89978056,Paid for a professional certification exam.,437.36,5/3/2024
46613239,Purchased fresh vegetables and dairy products.,170.05,5/27/2024
39045639,Topped up public transport card.,33.82,12/16/2023
25596169,Enjoyed a meal at a local diner.,34.2,1/18/2025
12824879,Paid for home maintenance services.,2976.93,3/13/2024
98013536,Received freelance project payment.,1555.29,10/23/2023
18979754,Paid for a ride-sharing service.,47.2,10/28/2023
44361661,Lunch at a fast food outlet.,65.3,7/14/2024
66381391,Paid for home maintenance services.,2585.31,7/16/2024
49831980,Spent on weekly grocery shopping.,30.81,3/15/2024
