AccID,Details,Bill $,Timestamp
17545333,Manicure and pedicure service payment.,41.27,3/17/2025
42659613,Topped up public transport card.,37.41,1/8/2024
70632499,Salary credited to the bank account.,2336.99,3/21/2024
84750528,Bought skincare products from a beauty store.,60.49,4/18/2023
97386479,Had dinner at an Italian restaurant.,31.61,10/9/2023
85273645,Paid for coffee and snacks at a cafe.,59.1,9/30/2023
54434459,Bought movie tickets for an evening show.,103.13,3/23/2023
27838083,Purchased fresh vegetables and dairy products.,40.22,3/25/2023
57895828,Spent on weekly grocery shopping.,27.53,4/21/2024
83927775,Saved a portion of income for future use.,184.17,11/8/2023
58395663,Purchased travel insurance.,1365.12,6/14/2023
45122430,Paid for dental treatment.,419.8,9/25/2024
78877784,Paid for a ride-sharing service.,12.69,4/27/2024
15131891,Topped up public transport card.,45.25,6/18/2023
97931518,Mutual fund investment transaction.,3204.58,4/5/2023
66342764,Paid for a concert ticket.,37.35,7/31/2024
29176877,Paid for car fuel at a gas station.,16.84,8/8/2024
30197806,Paid for car fuel at a gas station.,26.97,12/2/2023
93512232,Paid for a ride-sharing service.,43.16,4/15/2024
43797598,Settled monthly internet subscription.,110.15,6/14/2023
35621254,Visited an amusement park.,92.54,8/5/2023
84932640,Mortgage payment for the house.,2498.76,6/26/2024
98717478,Mortgage payment for the house.,1625.43,8/30/2024
90749458,Bought groceries from the local supermarket.,171.94,9/22/2023
13557387,Mortgage installment payment processed.,1359.47,2/27/2025
46737430,Purchased fresh vegetables and dairy products.,59.49,8/25/2024
78072534,Lunch at a fast food outlet.,78.05,11/14/2023
47781510,Purchased grooming essentials.,64.91,2/6/2025
22791304,Paid for online shopping order.,415.27,3/24/2023
94509529,Purchased clothing from a retail store.,102.33,12/26/2024
57843094,Paid for online shopping order.,416.53,10/2/2024
45226918,Purchased fresh vegetables and dairy products.,117.31,12/19/2024
20672765,Bought company shares in stock market.,2206.63,12/8/2024
42137132,Spent on weekly grocery shopping.,175.79,9/17/2023
88726441,Purchased fresh vegetables and dairy products.,154.03,5/8/2023
14268615,Monthly car loan installment paid.,1671.5,12/2/2024
63975591,Lunch at a fast food outlet.,61.06,4/6/2024
65717355,"Bought fruits, bread, and household essentials.",153.5,9/29/2023
61366976,Bought company shares in stock market.,1774.7,7/18/2023
29695138,Spent on weekly grocery shopping.,62.23,10/25/2024
82514274,Paid for dental treatment.,307.47,6/8/2023
57711759,Spent on weekly grocery shopping.,18.19,9/2/2023
12901404,"Bought fruits, bread, and household essentials.",69.79,5/18/2023
34234443,Enjoyed a meal at a local diner.,74.44,9/10/2023
49214568,Purchased clothing from a retail store.,365.09,3/22/2023
14182142,Monthly car loan installment paid.,579.32,10/9/2024
48178199,Topped up public transport card.,21.86,10/16/2024
39659922,Paid for a ride-sharing service.,45.05,2/24/2024
58223596,Bought a train ticket for daily commute.,40,12/14/2023
56019908,Lunch at a fast food outlet.,50.73,10/31/2024
74541924,Paid for car fuel at a gas station.,31.28,6/19/2024
20357398,Bought movie tickets for an evening show.,94.79,4/17/2024
44140287,Paid for coffee and snacks at a cafe.,79.58,5/29/2024
34755668,Paid for dental treatment.,216.85,8/28/2023
16901004,Purchased grooming essentials.,8.89,9/11/2024
58082120,Settled monthly internet subscription.,178.95,1/22/2024
90556655,"Bought fruits, bread, and household essentials.",178.17,7/22/2024
13782534,"Bought fruits, bread, and household essentials.",109,2/8/2025
93830344,Purchased travel insurance.,4197.48,8/7/2023
53371582,Paid for car rental services.,984.22,6/28/2024
29255571,Hotel accommodation payment processed.,3065.05,4/14/2023
81185496,"Bought fruits, bread, and household essentials.",110.07,10/23/2024
71909320,Paid for car fuel at a gas station.,7.58,4/21/2024
86879641,Spent on weekly grocery shopping.,81.05,9/27/2023
64734068,Had dinner at an Italian restaurant.,65.82,7/19/2023
38076083,Bought movie tickets for an evening show.,24.39,3/1/2024
77840110,Spent on weekly grocery shopping.,124.2,6/20/2023
64016816,Settled utility bills for the apartment.,2736.82,10/26/2023
30319224,Bought groceries from the local supermarket.,126.21,2/16/2025
93970754,Bought a train ticket for daily commute.,27.16,5/28/2024
79278434,Monthly car loan installment paid.,614.77,10/29/2023
97482273,Bought a train ticket for daily commute.,36.46,11/5/2023
84741689,Bonus payment from employer.,8838.92,7/24/2024
84662422,Mortgage installment payment processed.,1593.7,4/9/2023
90008161,Paid for a concert ticket.,72.81,11/9/2023
81252614,Paid for online shopping order.,352.39,3/26/2024
28335144,Bought groceries from the local supermarket.,66.14,6/17/2024
14291900,Paid for a concert ticket.,97.84,9/7/2024
36714537,Bought skincare products from a beauty store.,6.83,8/21/2023
38935042,Manicure and pedicure service payment.,90.7,1/30/2025
12589196,Paid for online course enrollment.,65.97,11/28/2024
61152129,Paid for a ride-sharing service.,15.21,11/19/2023
92511165,Purchased fresh vegetables and dairy products.,126.85,6/6/2023
67642613,Mutual fund investment transaction.,1593.24,8/30/2024
54940876,"Bought fruits, bread, and household essentials.",126.06,7/15/2024
32130134,Topped up public transport card.,5.09,1/3/2024
50695800,Topped up public transport card.,28.17,12/21/2023
31754468,Paid for dental treatment.,161.58,10/29/2024
36915853,Settled utility bills for the apartment.,739.26,2/21/2025
32651176,Paid for coffee and snacks at a cafe.,77.64,9/9/2023
20886073,Purchased fresh vegetables and dairy products.,168.53,5/4/2023
21609404,Paid for water and sewage services.,292.32,5/25/2023
97770386,"Bought fruits, bread, and household essentials.",27.51,10/10/2023
79433171,Bought groceries from the local supermarket.,169.87,2/7/2025
92999950,Received freelance project payment.,7909.73,8/30/2024
36354057,Paid for car fuel at a gas station.,40.46,9/23/2024
54375050,Had dinner at an Italian restaurant.,58.1,7/21/2023
23065352,Spent on weekly grocery shopping.,79.38,10/25/2023
31570356,Dividend earnings from investments.,5458.19,12/22/2023
43383553,Monthly rent payment processed.,2913.8,6/22/2024
75653135,Spent on weekly grocery shopping.,30.89,12/12/2023
66152175,Purchased fresh vegetables and dairy products.,86.2,3/15/2024
73554998,Paid for a ride-sharing service.,26.61,5/6/2024
84154721,Topped up public transport card.,29.47,8/5/2023
83513854,Bought prescription medicines from pharmacy.,147.31,7/17/2023
16813049,Paid for car fuel at a gas station.,29.45,8/5/2024
42077057,Paid for coffee and snacks at a cafe.,78.1,6/30/2024
93772881,Lunch at a fast food outlet.,64.9,2/19/2024
47167337,Purchased travel insurance.,672.99,9/13/2023
78431551,Paid for coffee and snacks at a cafe.,30.2,11/28/2023
42746604,Bought groceries from the local supermarket.,196.22,12/5/2023
18183771,Deposited money into an emergency fund.,762.24,5/1/2023
48225923,Paid for home maintenance services.,2898.78,11/26/2023
40236318,Manicure and pedicure service payment.,60.29,2/13/2025
61634682,Settled monthly internet subscription.,150.41,12/6/2024
82377499,Underwent medical check-up at a clinic.,218.61,6/6/2024
57529151,Lunch at a fast food outlet.,15.45,11/25/2024
75664518,Dividend earnings from investments.,1928.14,5/20/2023
40349474,Bought movie tickets for an evening show.,89.12,3/1/2025
39523091,Personal loan EMI payment.,1179.61,2/12/2024
39065979,Underwent medical check-up at a clinic.,203.66,9/2/2023
39936447,Received freelance project payment.,3663.34,10/15/2024
30315947,Transferred funds to savings account.,487.54,3/7/2025
13716084,Gas bill payment for the household.,270.95,11/9/2023
50195376,Deposited money into an emergency fund.,394.47,9/11/2023
38710146,Settled monthly internet subscription.,221.77,2/4/2024
90077493,Transferred funds to savings account.,584.08,3/2/2024
28228136,"Bought fruits, bread, and household essentials.",113.33,11/24/2024
69353320,Underwent medical check-up at a clinic.,421.04,3/23/2024
40629683,Gas bill payment for the household.,139.67,8/2/2023
12788732,Spent on weekly grocery shopping.,79.95,5/30/2023
23220280,Purchased clothing from a retail store.,258.75,5/14/2024
93391472,Paid for a ride-sharing service.,11.98,10/15/2024
15036148,Purchased home decor items.,258.81,9/22/2024
48917408,Enjoyed a meal at a local diner.,68.49,11/20/2024
14411675,Purchased home decor items.,228.45,11/18/2024
71299071,Bought prescription medicines from pharmacy.,363.53,1/23/2025
59516021,Paid for a ride-sharing service.,41.77,5/16/2024
62939219,Tuition fee payment for the semester.,1136.79,2/10/2024
28630663,Settled utility bills for the apartment.,807.11,8/13/2024
32286578,Enjoyed a meal at a local diner.,51.83,1/2/2025
35067016,Paid for online shopping order.,251.69,7/27/2024
29774933,Paid for car rental services.,4871.9,12/11/2023
29086351,Paid for car fuel at a gas station.,33.15,2/20/2024
77206339,Purchased fresh vegetables and dairy products.,159.46,9/11/2024
74568710,Purchased fresh vegetables and dairy products.,129.28,5/25/2024
50828635,Booked flight tickets for vacation.,3610.85,4/16/2024
94542545,Paid for a ride-sharing service.,47.38,7/11/2024
94846112,Visited an amusement park.,144.95,4/1/2024
44197880,Paid for online course enrollment.,1988.66,8/4/2024
39850129,Bought groceries from the local supermarket.,130.02,10/15/2023
83160119,Paid for dental treatment.,499.87,7/18/2023
79284920,Paid for car fuel at a gas station.,6.14,5/12/2023
48389463,Bought movie tickets for an evening show.,17.11,11/13/2023
12944595,Bought prescription medicines from pharmacy.,128,8/28/2023
36961822,Enjoyed a meal at a local diner.,63.16,3/11/2024
42679311,Paid for a concert ticket.,125.15,9/7/2023
67706497,Electricity bill payment.,131.04,4/5/2023
81817714,Bought skincare products from a beauty store.,94.52,7/14/2024
66459880,Bought electronics and accessories.,280.14,10/2/2023
71730213,Bonus payment from employer.,7754.2,10/9/2024
56120082,Bought groceries from the local supermarket.,57.05,3/1/2024
24206709,Spent on weekly grocery shopping.,139.72,1/7/2025
90751607,Bought groceries from the local supermarket.,107.25,6/1/2023
62569087,Paid for online course enrollment.,1303.5,6/24/2023
37061116,Spent on weekly grocery shopping.,157.68,9/25/2024
77784631,Bought a train ticket for daily commute.,15.68,6/15/2024
83733694,Purchased fresh vegetables and dairy products.,176.58,12/24/2024
59689930,Paid for a concert ticket.,103.47,7/24/2023
72422297,Lunch at a fast food outlet.,24.74,3/28/2023
70396351,Topped up public transport card.,23.29,10/1/2023
69285364,Personal loan EMI payment.,747.6,9/25/2024
69499739,Purchased travel insurance.,3678.87,1/25/2024
25059492,Enjoyed a meal at a local diner.,32.76,7/18/2024
42736805,Purchased fresh vegetables and dairy products.,32.11,8/6/2023
61841674,Settled monthly internet subscription.,112.55,9/2/2024
48961212,Topped up public transport card.,6.55,2/1/2024
23340251,Manicure and pedicure service payment.,75.46,4/19/2024
51448361,Bought prescription medicines from pharmacy.,284.5,10/27/2023
87614837,Visited an amusement park.,117.62,8/17/2023
15118102,Purchased clothing from a retail store.,385.37,8/8/2023
65218949,Paid for car fuel at a gas station.,32.28,11/10/2023
45200866,Paid for a concert ticket.,57.17,4/3/2024
20510180,Saved a portion of income for future use.,804.95,11/14/2023
