AccID,Details,Bill $,Timestamp
71410429,Purchased clothing from a retail store.,62.63,2/18/2024
73941120,Purchased home decor items.,166.65,1/3/2025
40809642,Mortgage payment for the house.,2373.25,8/30/2024
36486170,Paid for coffee and snacks at a cafe.,41.19,10/15/2024
56148120,Bought groceries from the local supermarket.,112.7,1/11/2025
88521851,Paid for a ride-sharing service.,26.32,7/31/2023
68050998,Bought electronics and accessories.,380.14,5/13/2024
94686094,Personal loan EMI payment.,626.94,5/9/2023
48927918,Paid for online shopping order.,488.7,1/14/2025
70450775,Paid for online course enrollment.,947.11,5/24/2024
12799393,"Bought fruits, bread, and household essentials.",195.99,6/16/2023
18185634,Paid for car fuel at a gas station.,36.74,4/5/2023
37001459,"Bought fruits, bread, and household essentials.",29.66,6/3/2024
21720239,Mortgage payment for the house.,630.05,10/22/2023
24019084,Electricity bill payment.,114.32,3/19/2023
41656015,Paid for dental treatment.,20.69,10/2/2024
86466271,Paid for car fuel at a gas station.,24.47,8/20/2023
42372607,Paid for a haircut at a salon.,81.4,7/12/2023
60631608,Credit card bill installment settled.,454.18,8/3/2024
49715848,Bought movie tickets for an evening show.,75.12,9/12/2024
20175530,Topped up public transport card.,6.08,8/8/2024
98106238,Salary credited to the bank account.,5119.25,3/24/2024
74946142,Bought prescription medicines from pharmacy.,476.94,12/24/2023
39174533,Paid for online course enrollment.,1431.78,1/21/2025
97359749,Enjoyed a meal at a local diner.,27.64,5/30/2023
22333527,Spent on weekly grocery shopping.,125.14,3/16/2024
25787398,"Bought fruits, bread, and household essentials.",123.3,2/1/2024
74550764,Monthly car loan installment paid.,389.45,2/7/2025
30759219,Visited an amusement park.,41.46,7/26/2024
24993765,Topped up public transport card.,31.72,10/6/2024
36400689,Settled monthly internet subscription.,141.54,7/27/2024
31927483,Bought prescription medicines from pharmacy.,404.03,1/23/2024
25364898,Purchased grooming essentials.,97.12,2/27/2024
17081273,Bought textbooks for university.,804.05,10/25/2023
95883777,Visited an amusement park.,146.63,7/17/2023
74926582,Received freelance project payment.,7470.17,12/5/2024
98469335,Monthly car loan installment paid.,1372.46,6/5/2023
70555365,Bought textbooks for university.,942.54,6/6/2023
80058622,Purchased fresh vegetables and dairy products.,26.45,10/8/2024
69101761,Spent on weekly grocery shopping.,49.41,12/28/2023
86411903,Paid for online course enrollment.,563.13,8/9/2024
92256824,Received freelance project payment.,4493.25,12/12/2023
83418887,Saved a portion of income for future use.,941.76,9/11/2024
22399764,Bought groceries from the local supermarket.,38.89,8/26/2023
90794243,Bought electronics and accessories.,352.27,4/19/2023
26479832,Bought textbooks for university.,1205.61,10/28/2023
34083017,Bought movie tickets for an evening show.,107.91,11/27/2024
25704256,Paid for car fuel at a gas station.,7.9,12/25/2024
54084722,Paid for a ride-sharing service.,20.68,7/16/2024
94462843,"Bought fruits, bread, and household essentials.",84.13,4/9/2023
49389102,Paid for home maintenance services.,1842.58,4/19/2024
24004873,Had dinner at an Italian restaurant.,17.68,3/19/2023
30531106,Bought groceries from the local supermarket.,60,4/30/2024
60144737,Monthly car loan installment paid.,1188.66,8/15/2023
88354913,Bought movie tickets for an evening show.,42.2,2/7/2025
91422407,"Bought fruits, bread, and household essentials.",114.78,2/13/2025
59715692,Saved a portion of income for future use.,578.6,9/5/2024
28174428,Underwent medical check-up at a clinic.,226.2,3/4/2025
86620584,Purchased home decor items.,215.08,9/1/2024
20031972,Settled utility bills for the apartment.,2647.06,3/20/2024
67445888,Visited an amusement park.,64.07,1/15/2025
97825150,Visited an amusement park.,81.32,1/29/2025
68986915,Had dinner at an Italian restaurant.,13.69,3/15/2025
95652132,Bought skincare products from a beauty store.,66.66,10/24/2023
54711963,Paid for a concert ticket.,114.97,9/9/2024
95704755,Paid for a ride-sharing service.,42.83,12/23/2023
90645508,Settled monthly internet subscription.,192.4,4/1/2023
21858232,Monthly rent payment processed.,2787.92,6/14/2024
86469843,Paid for car fuel at a gas station.,6.11,5/10/2024
79150067,Visited an amusement park.,38.01,4/2/2023
40700289,Credit card bill installment settled.,193.74,9/25/2024
51728351,Subscribed to an online streaming service.,38.78,2/6/2025
28928510,Settled utility bills for the apartment.,2805.47,1/26/2024
20028560,Had dinner at an Italian restaurant.,76.15,5/20/2023
50317755,Paid for a ride-sharing service.,29.95,8/18/2023
94833141,Bought a train ticket for daily commute.,38.1,12/17/2024
55940409,Bought groceries from the local supermarket.,49.98,10/10/2023
59910360,Purchased clothing from a retail store.,387.48,7/16/2024
42180902,Mutual fund investment transaction.,551.15,7/3/2023
36628620,Purchased clothing from a retail store.,134.64,11/22/2023
50133309,Spent on weekly grocery shopping.,93.23,12/29/2023
57727894,Topped up public transport card.,9.27,3/10/2024
20437423,Topped up public transport card.,14.68,3/23/2024
62641376,Had dinner at an Italian restaurant.,98.71,11/22/2023
78243202,Personal loan EMI payment.,1515.92,6/14/2023
43419885,Bought groceries from the local supermarket.,151.61,9/23/2024
37283360,Paid for a haircut at a salon.,72.8,2/20/2024
59735716,Saved a portion of income for future use.,637.47,5/28/2024
76047370,Paid for home maintenance services.,1957.21,1/4/2024
50864701,Had dinner at an Italian restaurant.,68.61,9/7/2023
87054491,Hotel accommodation payment processed.,4273.43,4/23/2023
23566842,Received freelance project payment.,6035.49,3/10/2025
36348943,Enjoyed a meal at a local diner.,33.7,8/10/2024
88434888,Paid for car fuel at a gas station.,39.44,4/12/2023
59637619,Paid for dental treatment.,55.52,10/5/2024
92505978,Doctor consultation fee paid.,430.45,12/29/2023
18077156,"Bought fruits, bread, and household essentials.",119.91,12/3/2023
76103148,Bought electronics and accessories.,131.8,5/24/2024
49238438,Hotel accommodation payment processed.,3975.41,5/9/2023
50119509,Monthly rent payment processed.,1144.66,1/24/2024
45173342,Topped up public transport card.,35.62,5/9/2024
33014813,Settled utility bills for the apartment.,2678.71,7/28/2023
64015811,Electricity bill payment.,79.63,8/30/2024
70270490,Topped up public transport card.,35.24,7/26/2024
50952083,Settled monthly internet subscription.,274.53,6/18/2024
98654222,Lunch at a fast food outlet.,62.35,7/5/2024
88296616,Salary credited to the bank account.,8398.89,11/5/2024
61778892,Spent on weekly grocery shopping.,149.43,8/31/2024
39221476,Manicure and pedicure service payment.,62.91,9/24/2024
39710429,Paid for dental treatment.,43.01,9/17/2024
35125296,Paid for a concert ticket.,39.08,2/24/2024
13145248,Bought prescription medicines from pharmacy.,239.07,2/14/2025
49379821,Bought groceries from the local supermarket.,105.73,10/2/2024
19292641,Settled utility bills for the apartment.,2850.91,8/18/2023
81765975,Credit card bill installment settled.,1526.66,12/24/2023
13690181,Paid for a professional certification exam.,777.22,12/23/2023
81101581,Hotel accommodation payment processed.,4255.21,3/22/2023
21134471,Mortgage installment payment processed.,1908.85,8/9/2023
78069426,Paid for water and sewage services.,115.58,1/22/2025
95077117,Spent on weekly grocery shopping.,144.46,2/4/2025
21583980,Visited an amusement park.,43.68,8/28/2024
47076111,Paid for a ride-sharing service.,16.23,1/31/2025
65315140,Saved a portion of income for future use.,550.69,1/28/2025
73745477,Enjoyed a meal at a local diner.,61.33,4/4/2023
82859211,Electricity bill payment.,57.45,2/23/2024
44959371,Bought skincare products from a beauty store.,10.9,8/27/2023
30643247,Credit card bill installment settled.,1068.31,5/20/2024
88541238,Paid for online shopping order.,67.16,6/1/2024
52381818,Purchased grooming essentials.,71.65,1/16/2025
25869515,Topped up public transport card.,49.38,5/11/2024
41249264,Purchased clothing from a retail store.,110.28,8/6/2023
46368716,Dividend earnings from investments.,8710.46,9/13/2023
18547596,Purchased home decor items.,147.14,5/6/2023
91550986,Paid for a concert ticket.,116.01,11/8/2023
87289160,Purchased fresh vegetables and dairy products.,164.82,6/7/2023
67668296,Paid for car rental services.,1509.29,4/2/2023
79742331,Monthly car loan installment paid.,1572.02,12/20/2024
64747767,Paid for water and sewage services.,72.8,1/13/2024
40766763,Transferred funds to savings account.,270.17,7/24/2024
88161639,Paid for a ride-sharing service.,16.97,4/25/2024
71674235,Enjoyed a meal at a local diner.,74.49,9/24/2024
62735641,Settled utility bills for the apartment.,1795.53,10/5/2023
17395777,Bought electronics and accessories.,468.89,8/4/2024
30450989,Paid for car fuel at a gas station.,14.85,8/20/2023
40164807,Lunch at a fast food outlet.,8.83,7/10/2023
28469257,Bought a train ticket for daily commute.,21.21,5/9/2023
27506006,Bought prescription medicines from pharmacy.,372.7,5/6/2024
25852533,Bought electronics and accessories.,67.6,7/15/2023
59973038,Salary credited to the bank account.,6793.95,5/1/2024
43535010,Topped up public transport card.,41.85,10/9/2024
73889019,Paid for car fuel at a gas station.,34.68,11/9/2024
54959335,Paid for car rental services.,3803.9,7/21/2024
74666183,Had dinner at an Italian restaurant.,32.85,3/6/2024
27508337,Credit card bill installment settled.,678.17,8/10/2023
97926094,Electricity bill payment.,99.16,5/16/2024
76555580,Dividend earnings from investments.,3971.99,9/5/2024
38985014,Bought a train ticket for daily commute.,10.19,6/24/2024
29863654,Had dinner at an Italian restaurant.,24.29,11/28/2023
86142556,Received freelance project payment.,8847.63,11/4/2024
86013759,Paid for a concert ticket.,50.63,7/7/2023
68528997,Monthly car loan installment paid.,628.72,12/27/2023
17650104,Hotel accommodation payment processed.,1304.49,4/13/2024
86028348,Purchased fresh vegetables and dairy products.,63.74,5/31/2023
33378343,Credit card bill installment settled.,972.83,8/4/2024
53486289,"Bought fruits, bread, and household essentials.",111.78,12/16/2024
50565545,Bought groceries from the local supermarket.,168.92,7/1/2024
73236640,Lunch at a fast food outlet.,81.66,5/26/2023
77429471,Visited an amusement park.,106.25,4/22/2023
87174751,Bought a train ticket for daily commute.,41.11,3/2/2025
67265560,Spent on weekly grocery shopping.,158.96,7/12/2024
22641724,Personal loan EMI payment.,929.37,7/11/2023
91291993,Bonus payment from employer.,3146.13,8/30/2024
33411411,Bought a train ticket for daily commute.,26.52,10/23/2023
65815623,Paid for a professional certification exam.,1903.6,2/19/2025
48391862,Lunch at a fast food outlet.,30.7,3/18/2025
34349846,Spent on weekly grocery shopping.,103.93,4/28/2024
86492884,Spent on weekly grocery shopping.,158.26,5/5/2023
96756863,Bought movie tickets for an evening show.,11.71,12/19/2024
57516519,Bought a train ticket for daily commute.,24.81,8/13/2023
52511353,Bought groceries from the local supermarket.,102.06,9/3/2024
35369744,Purchased home decor items.,185.15,7/21/2024
29611640,Bought textbooks for university.,1080.74,2/10/2024
31770454,Paid for car fuel at a gas station.,31.17,8/31/2023
26685003,Bought a train ticket for daily commute.,16.27,10/24/2024
45243548,Paid for a ride-sharing service.,30.3,2/28/2025
82272867,Electricity bill payment.,224.23,11/23/2023
92551789,Paid for a ride-sharing service.,43.96,11/30/2024
44267086,Invested in cryptocurrency assets.,1032.81,5/22/2024
31842302,Bought skincare products from a beauty store.,25.08,8/2/2023
43403070,Paid for dental treatment.,253.48,12/1/2024
31731423,Settled utility bills for the apartment.,1929.67,12/24/2024
51115070,Paid for online shopping order.,33.29,11/18/2024
48758815,Purchased home decor items.,10.33,1/26/2024
51745784,Bonus payment from employer.,9403.87,7/7/2024
36235645,Bought skincare products from a beauty store.,81.38,7/17/2023
23009478,Paid for car fuel at a gas station.,12.3,11/24/2023
65906899,Bought prescription medicines from pharmacy.,69.12,1/14/2024
54841326,Topped up public transport card.,36.05,4/9/2023
54360026,Paid for water and sewage services.,180.1,12/5/2023
91964506,Received freelance project payment.,3923.95,1/12/2025
80609811,Bought groceries from the local supermarket.,87.4,11/3/2024
45633454,Paid for coffee and snacks at a cafe.,31.7,4/21/2023
82452994,Bonus payment from employer.,8271.94,10/18/2024
23905410,Settled monthly internet subscription.,290.21,9/8/2023
64981408,Manicure and pedicure service payment.,78.14,8/1/2024
80418065,Paid for coffee and snacks at a cafe.,39.53,10/26/2024
29677757,Topped up public transport card.,48.5,10/3/2023
70335787,Visited an amusement park.,119.4,2/21/2025
55533824,Purchased fresh vegetables and dairy products.,141.22,7/26/2024
86674410,Underwent medical check-up at a clinic.,152.08,3/19/2023
35634221,Paid for a haircut at a salon.,72.03,4/19/2024
27298096,Bought skincare products from a beauty store.,33.06,9/20/2023
40887501,Paid for a ride-sharing service.,16.57,10/2/2023
26481881,Doctor consultation fee paid.,105.55,6/17/2024
91720814,Paid for a haircut at a salon.,73.14,11/18/2024
30875972,Paid for a haircut at a salon.,50.44,12/26/2024
93902239,Bought groceries from the local supermarket.,84.71,6/10/2024
22605103,Paid for a ride-sharing service.,33.93,2/10/2024
92315355,Bought electronics and accessories.,235.94,1/28/2025
54506771,Underwent medical check-up at a clinic.,273.55,3/31/2023
56591860,Purchased fresh vegetables and dairy products.,143.57,7/15/2023
46643863,Gas bill payment for the household.,220.6,10/29/2023
13163626,Paid for a ride-sharing service.,26.41,3/21/2024
40791780,Spent on weekly grocery shopping.,43.9,1/14/2025
68657189,Paid for car fuel at a gas station.,47.14,7/4/2023
82735289,Settled monthly internet subscription.,282.29,8/18/2023
87012965,Purchased clothing from a retail store.,486.32,1/29/2024
50718879,Doctor consultation fee paid.,355.17,7/17/2023
65661146,Paid for a haircut at a salon.,30.31,5/23/2024
91414022,Topped up public transport card.,30.46,9/27/2023
54726544,Invested in a fixed deposit plan.,345.77,8/8/2023
47457386,Paid for car fuel at a gas station.,9.84,8/8/2023
13917273,Bought electronics and accessories.,220.42,12/20/2023
16682613,Enjoyed a meal at a local diner.,40.92,8/27/2024
78122600,Paid for coffee and snacks at a cafe.,82.77,12/9/2023
97825788,Purchased travel insurance.,819.69,3/28/2024
78765056,Lunch at a fast food outlet.,72.99,8/15/2024
29872031,Topped up public transport card.,5.75,3/15/2024
56428483,Transferred funds to savings account.,513.28,7/21/2024
76421596,Bought groceries from the local supermarket.,58.24,11/17/2024
18555059,Paid for car fuel at a gas station.,19.88,1/26/2025
88373407,Purchased fresh vegetables and dairy products.,155.03,5/20/2023
51637955,Paid for a concert ticket.,117.5,3/12/2024
13273129,Purchased travel insurance.,922,8/22/2024
70467730,Mutual fund investment transaction.,806.72,5/27/2023
38791046,"Bought fruits, bread, and household essentials.",41.63,9/6/2024
64263868,Paid for water and sewage services.,54.17,6/17/2024
66684083,Mortgage installment payment processed.,1940.9,7/1/2023
82056501,Mortgage payment for the house.,612.26,8/27/2024
12498777,Paid for coffee and snacks at a cafe.,18,4/8/2023
68494140,Mortgage payment for the house.,1041.98,10/30/2024
24528983,Paid for online course enrollment.,1385.86,6/26/2024
53584655,Bought movie tickets for an evening show.,147.95,2/11/2025
73063210,"Bought fruits, bread, and household essentials.",77.44,6/6/2023
92696472,Purchased fresh vegetables and dairy products.,185.85,12/27/2024
51251563,Spent on weekly grocery shopping.,103.82,11/8/2024
80656501,Gas bill payment for the household.,120.52,5/27/2024
56734262,Paid for online shopping order.,126.59,4/4/2023
51885514,Dividend earnings from investments.,5468.83,4/11/2024
27471914,Transferred funds to savings account.,588.82,6/20/2023
28071881,Bought a train ticket for daily commute.,46.45,9/15/2023
50237842,Monthly rent payment processed.,1717.56,3/18/2024
32205919,Gas bill payment for the household.,153.57,3/19/2023
60999331,Paid for dental treatment.,157.5,11/18/2023
72601486,Paid for a ride-sharing service.,6.68,3/22/2024
63326464,Dividend earnings from investments.,6164.96,9/24/2024
18324992,Bought a train ticket for daily commute.,46.99,2/3/2024
17351811,Booked flight tickets for vacation.,3966.82,8/16/2024
42388588,Personal loan EMI payment.,1006.11,10/15/2024
30452884,Bought a train ticket for daily commute.,4.02,2/24/2025
76392719,Bought prescription medicines from pharmacy.,243.46,3/21/2023
60576280,"Bought fruits, bread, and household essentials.",151.82,10/4/2023
41543744,Invested in a fixed deposit plan.,202.36,7/25/2023
17604188,Topped up public transport card.,30.14,9/14/2024
43960374,Monthly car loan installment paid.,922.61,7/26/2024
83182369,Enjoyed a meal at a local diner.,69.28,1/4/2025
26016564,Paid for water and sewage services.,196.97,8/29/2023
47675829,Purchased grooming essentials.,11.09,3/14/2025
69894111,Invested in cryptocurrency assets.,474.1,10/30/2023
24613638,Purchased clothing from a retail store.,475.98,5/12/2023
70712406,Mortgage payment for the house.,2917.42,2/18/2024
69575175,Purchased clothing from a retail store.,463.98,5/13/2024
80714583,Paid for home maintenance services.,1566.41,7/14/2023
70389929,Topped up public transport card.,27.6,10/4/2023
48573977,Monthly car loan installment paid.,1573.29,10/16/2024
85475427,Underwent medical check-up at a clinic.,418,9/6/2023
73360731,Electricity bill payment.,63.42,7/22/2024
32872766,Bought prescription medicines from pharmacy.,39.89,7/11/2024
14590718,Doctor consultation fee paid.,437.45,11/13/2024
13771043,Purchased home decor items.,427.46,1/18/2025
30270597,Bought a train ticket for daily commute.,45.27,3/3/2025
94041677,Enjoyed a meal at a local diner.,23.39,3/3/2025
50647605,Topped up public transport card.,23.12,1/28/2024
19043645,Bought groceries from the local supermarket.,158.06,12/24/2024
14531459,Monthly car loan installment paid.,884.45,3/27/2023
88691979,Bought a train ticket for daily commute.,16.19,1/5/2025
41231686,Purchased grooming essentials.,52.27,7/9/2023
36595608,"Bought fruits, bread, and household essentials.",63.18,10/28/2024
23596248,Salary credited to the bank account.,1218.81,7/22/2023
74569090,Spent on weekly grocery shopping.,141.63,6/2/2023
84274960,Lunch at a fast food outlet.,50.16,10/14/2024
33331699,Paid for dental treatment.,385.63,12/4/2023
46591238,Tuition fee payment for the semester.,1171.29,12/30/2023
40407104,"Bought fruits, bread, and household essentials.",172.86,12/21/2023
84962291,Lunch at a fast food outlet.,6.85,8/10/2024
42184627,Purchased fresh vegetables and dairy products.,58.4,2/2/2025
33238463,Bought electronics and accessories.,156.38,6/8/2024
78666005,Mortgage payment for the house.,1980.05,2/4/2025
94035452,Saved a portion of income for future use.,926.11,4/14/2024
54893249,Credit card bill installment settled.,1526.95,8/14/2023
95468260,Bought company shares in stock market.,4202.93,5/20/2023
81713186,Purchased home decor items.,459.48,9/15/2024
76503205,Bought a train ticket for daily commute.,40.57,9/19/2023
64361461,Purchased home decor items.,331.83,11/26/2023
87579445,Paid for home maintenance services.,1101.72,9/24/2024
21089439,Bought a train ticket for daily commute.,44.79,2/27/2025
23698607,Bought groceries from the local supermarket.,154.96,1/22/2025
50667796,Gas bill payment for the household.,140.28,1/18/2024
21744508,Received freelance project payment.,2653.56,10/29/2023
57927520,Paid for a haircut at a salon.,15.33,8/16/2023
19041738,Dividend earnings from investments.,4102.95,7/26/2024
98626578,Spent on weekly grocery shopping.,69.3,12/19/2023
46962761,Purchased home decor items.,15.76,5/25/2023
45248488,Paid for water and sewage services.,281.9,3/4/2024
90057621,Booked flight tickets for vacation.,2199.45,10/14/2024
88296786,Bought groceries from the local supermarket.,102.94,2/21/2024
87142878,Manicure and pedicure service payment.,83.12,3/8/2024
75220877,Paid for water and sewage services.,269.83,5/27/2024
21228224,Paid for car fuel at a gas station.,15.74,8/2/2023
20045381,Underwent medical check-up at a clinic.,481.32,1/2/2024
95939105,Tuition fee payment for the semester.,1066.7,11/18/2024
93500693,Paid for a ride-sharing service.,44.82,5/21/2024
85292508,Had dinner at an Italian restaurant.,7.29,2/7/2024
90050359,Credit card bill installment settled.,210.75,3/2/2025
48547102,Dividend earnings from investments.,7570.79,2/9/2025
83800413,Purchased fresh vegetables and dairy products.,134.78,1/2/2025
56218235,Topped up public transport card.,25.59,7/13/2023
25534148,Lunch at a fast food outlet.,44.45,7/10/2024
64533553,Mortgage installment payment processed.,748.25,5/10/2023
28392949,Bought a train ticket for daily commute.,36.49,3/2/2025
44806383,Bought textbooks for university.,784.69,6/19/2023
74231344,"Bought fruits, bread, and household essentials.",69.38,6/3/2024
49556955,Settled monthly internet subscription.,181.95,11/20/2023
17610034,Purchased fresh vegetables and dairy products.,61.46,1/21/2024
70048155,Purchased grooming essentials.,90.55,3/3/2025
97544096,Monthly rent payment processed.,1337.91,3/5/2024
75656157,Settled monthly internet subscription.,52.14,6/8/2023
50386232,Paid for dental treatment.,237.56,7/7/2023
93300510,Visited an amusement park.,99.57,3/1/2024
78008207,Monthly rent payment processed.,1613.53,12/20/2023
86161422,Paid for dental treatment.,364.33,6/22/2024
16897784,Paid for home maintenance services.,1299.66,6/5/2024
85301778,Received freelance project payment.,5237.24,4/26/2023
84148801,Topped up public transport card.,26.49,8/22/2023
77948394,Credit card bill installment settled.,1366.21,12/9/2023
59038404,Bought textbooks for university.,1174.49,6/2/2023
46770754,Personal loan EMI payment.,867.47,2/17/2024
64146351,Topped up public transport card.,11.42,4/27/2023
97959187,Hotel accommodation payment processed.,1771.51,12/21/2024
66927431,Bought company shares in stock market.,1152.31,1/20/2025
36446663,Monthly rent payment processed.,2757.85,10/30/2024
28924960,Mortgage payment for the house.,1704.59,6/8/2023
26875891,Purchased fresh vegetables and dairy products.,119.7,3/28/2023
51911041,Bought a train ticket for daily commute.,49.46,9/3/2023
59150917,Bought a train ticket for daily commute.,14.36,9/10/2023
21572711,Deposited money into an emergency fund.,260.99,8/2/2023
55906225,Received freelance project payment.,9075.28,9/7/2023
32125443,Bought movie tickets for an evening show.,80.82,2/23/2025
66984272,Salary credited to the bank account.,5694.76,6/26/2023
92197043,Paid for online course enrollment.,1043.43,1/30/2024
15951497,Purchased fresh vegetables and dairy products.,118.02,6/6/2023
84868945,Enjoyed a meal at a local diner.,56.2,10/4/2024
31417968,Bought a train ticket for daily commute.,45.47,2/15/2025
75233043,"Bought fruits, bread, and household essentials.",136.24,6/12/2024
35065194,Doctor consultation fee paid.,352.06,5/1/2024
13304336,Paid for a ride-sharing service.,44.07,11/5/2023
36001082,Paid for coffee and snacks at a cafe.,22.37,1/7/2025
19349901,Monthly rent payment processed.,691.82,8/1/2024
50724910,Had dinner at an Italian restaurant.,31.85,9/1/2024
60390615,Paid for online shopping order.,34.84,4/18/2024
39856416,Personal loan EMI payment.,1172.93,8/4/2023
94517491,Spent on weekly grocery shopping.,70.97,8/8/2024
89576823,Paid for a professional certification exam.,1833.66,1/20/2024
18772537,Paid for a ride-sharing service.,10.73,4/3/2024
36497731,Lunch at a fast food outlet.,34.9,9/29/2023
13204857,Doctor consultation fee paid.,277.59,7/7/2023
19186437,Bought a train ticket for daily commute.,15.8,9/12/2024
61196464,Bought a train ticket for daily commute.,32.06,2/9/2024
48420899,Paid for a professional certification exam.,760.2,2/15/2024
75488853,Settled monthly internet subscription.,110.28,1/17/2025
55233002,Paid for car rental services.,2397.44,4/16/2024
41159604,Bought skincare products from a beauty store.,44.35,11/24/2024
19007403,Bought a train ticket for daily commute.,11.99,5/27/2023
56614953,Spent on weekly grocery shopping.,162.49,7/8/2024
30115224,Underwent medical check-up at a clinic.,445.3,8/30/2024
25777892,Credit card bill installment settled.,1028.8,12/16/2024
14534333,Paid for a haircut at a salon.,84.57,5/7/2023
66920988,Gas bill payment for the household.,237.26,11/11/2024
12555209,Purchased grooming essentials.,46.97,6/9/2023
47008119,Bought company shares in stock market.,1254.97,1/11/2024
26634254,Had dinner at an Italian restaurant.,38.44,2/19/2024
45626211,Settled utility bills for the apartment.,804.41,1/24/2024
86555526,Gas bill payment for the household.,281.59,8/8/2023
86538838,Bought prescription medicines from pharmacy.,81.08,11/19/2023
75102630,Visited an amusement park.,132.68,8/27/2024
29056574,Topped up public transport card.,49.82,6/7/2023
86006811,Mortgage payment for the house.,2928.36,7/30/2024
33481270,Mutual fund investment transaction.,4863.66,9/22/2024
13770722,Paid for car fuel at a gas station.,42.1,6/14/2024
69170964,Had dinner at an Italian restaurant.,27.9,3/5/2024
70829933,Paid for dental treatment.,83.53,3/24/2023
58475173,Paid for coffee and snacks at a cafe.,34.54,11/3/2024
55278598,Settled utility bills for the apartment.,1064.24,2/25/2025
67772702,Settled monthly internet subscription.,145.49,10/1/2023
26367265,Bought skincare products from a beauty store.,95.81,1/12/2025
88729524,Visited an amusement park.,13,8/10/2023
79102826,Subscribed to an online streaming service.,104.13,11/29/2024
73138504,Deposited money into an emergency fund.,117.33,12/18/2024
36387194,Paid for coffee and snacks at a cafe.,14.88,11/18/2023
60472416,Enjoyed a meal at a local diner.,42.46,10/3/2023
30809228,Spent on weekly grocery shopping.,147.59,10/15/2024
64563108,Paid for car fuel at a gas station.,16.98,11/17/2024
15133282,Bought a train ticket for daily commute.,29.78,8/19/2024
31182715,Purchased home decor items.,149.68,5/6/2024
41866986,Purchased fresh vegetables and dairy products.,144.84,3/23/2023
77724860,Paid for home maintenance services.,2304.55,3/8/2024
54314789,Bought skincare products from a beauty store.,33.11,4/4/2023
73182274,Had dinner at an Italian restaurant.,95.41,8/9/2023
75765788,Electricity bill payment.,207.82,12/4/2024
37356927,Enjoyed a meal at a local diner.,99.63,8/1/2024
88879193,Paid for a concert ticket.,82.69,1/25/2024
61335709,Topped up public transport card.,26.85,9/26/2024
93360736,Settled utility bills for the apartment.,2887.23,2/27/2025
60868368,Bought textbooks for university.,1748.37,7/22/2023
91428002,Topped up public transport card.,46.14,1/29/2025
72914222,Deposited money into an emergency fund.,773.99,6/5/2024
35966904,Topped up public transport card.,16.86,9/6/2024
85486182,"Bought fruits, bread, and household essentials.",166.97,7/7/2023
27363981,Purchased home decor items.,189.64,8/29/2024
31443172,Bought movie tickets for an evening show.,133.27,7/23/2024
89149080,Paid for a ride-sharing service.,39.17,3/16/2024
93067300,Paid for car fuel at a gas station.,44.66,3/11/2024
35109401,Paid for dental treatment.,498.74,8/8/2024
37463746,Bonus payment from employer.,2271.17,11/7/2023
64143085,Invested in cryptocurrency assets.,3431.16,5/17/2024
15741182,Paid for online shopping order.,148.36,3/16/2024
56981470,Doctor consultation fee paid.,360.17,9/26/2024
39444720,Purchased fresh vegetables and dairy products.,104.79,11/9/2024
51645874,Enjoyed a meal at a local diner.,82.15,8/10/2023
